file,line,raw,normalized,context
a168风控与客户分层评分体系_商业方案_p.qmd,16830,3,3,"*——其值是「允许选用的限额组清单」，取最高上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,21,21,"—其值是「允许选用的限额组清单」，取最高上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §T"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,3,3,"是「允许选用的限额组清单」，取最高上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,4,4,"允许选用的限额组清单」，取最高上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-14"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,59,59,"单」，取最高上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-14 限红处置事件表"","
a168风控与客户分层评分体系_商业方案_p.qmd,16830,22,22,"取最高上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-14 限红处置事件表"",""新增"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,59,59,"上限之变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-14 限红处置事件表"",""新增"","""
a168风控与客户分层评分体系_商业方案_p.qmd,16830,30,30,"变化，实测四例（350→21、3,21→3,4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-14 限红处置事件表"",""新增"",""@se"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,14,14,",4、十一组→三组、59,22→59,30）皆判得出；⑥ 可成节。新增 §TL-14 限红处置事件表"",""新增"",""@sec-limit-treatment + SQ"
a168风控与客户分层评分体系_商业方案_p.qmd,16830,14,14,"表"",""新增"",""@sec-limit-treatment + SQL §TL-14"","
a168风控与客户分层评分体系_商业方案_p.qmd,16831,337,337,"337,""**一处歧义显式标记而非默认**：每个 gtype 恰有一个 set01='"
a168风控与客户分层评分体系_商业方案_p.qmd,16831,0,0,",""**一处歧义显式标记而非默认**：每个 gtype 恰有一个 set01='0,0' 的组（百家乐为 610，sort 排最前）。category 表列义写「"
a168风控与客户分层评分体系_商业方案_p.qmd,16831,0,0,"**一处歧义显式标记而非默认**：每个 gtype 恰有一个 set01='0,0' 的组（百家乐为 610，sort 排最前）。category 表列义写「0"
a168风控与客户分层评分体系_商业方案_p.qmd,16831,610,610,"非默认**：每个 gtype 恰有一个 set01='0,0' 的组（百家乐为 610，sort 排最前）。category 表列义写「0 為不限制」，而 sort"
a168风控与客户分层评分体系_商业方案_p.qmd,16831,0,0,",0' 的组（百家乐为 610，sort 排最前）。category 表列义写「0 為不限制」，而 sort 位次又像最低档／停用——**二者含义恰恰相反**。§T"
a168风控与客户分层评分体系_商业方案_p.qmd,16831,14,14,限制」，而 sort 位次又像最低档／停用——**二者含义恰恰相反**。§TL-14 取停用解并另出 has_zero_group 一列，凡为 1 者方向判定须人工复
a168风控与客户分层评分体系_商业方案_p.qmd,16831,1,1,"反**。§TL-14 取停用解并另出 has_zero_group 一列，凡为 1 者方向判定须人工复核，不得径入处置总体"",""新增"",""@sec-limit-tr"
a168风控与客户分层评分体系_商业方案_p.qmd,16832,338,338,"338,""**规模含义与两条界**：101-mem015 于百家乐口径 310 条·2"
a168风控与客户分层评分体系_商业方案_p.qmd,16832,101,101,"338,""**规模含义与两条界**：101-mem015 于百家乐口径 310 条·241 名会员，与现处置组仅重叠 27"
a168风控与客户分层评分体系_商业方案_p.qmd,16832,310,310,"338,""**规模含义与两条界**：101-mem015 于百家乐口径 310 条·241 名会员，与现处置组仅重叠 27 名，处置总体有望由 188 增至约"
a168风控与客户分层评分体系_商业方案_p.qmd,16832,241,241,"8,""**规模含义与两条界**：101-mem015 于百家乐口径 310 条·241 名会员，与现处置组仅重叠 27 名，处置总体有望由 188 增至约 402，正对"
a168风控与客户分层评分体系_商业方案_p.qmd,16832,27,27,01-mem015 于百家乐口径 310 条·241 名会员，与现处置组仅重叠 27 名，处置总体有望由 188 增至约 402，正对功效不足之要害。惟须待 §TL-
a168风控与客户分层评分体系_商业方案_p.qmd,16832,188,188,乐口径 310 条·241 名会员，与现处置组仅重叠 27 名，处置总体有望由 188 增至约 402，正对功效不足之要害。惟须待 §TL-14 出数方知收紧／放宽／持
a168风控与客户分层评分体系_商业方案_p.qmd,16832,402,402,条·241 名会员，与现处置组仅重叠 27 名，处置总体有望由 188 增至约 402，正对功效不足之要害。惟须待 §TL-14 出数方知收紧／放宽／持平／不明各占几
a168风控与客户分层评分体系_商业方案_p.qmd,16832,14,14,名，处置总体有望由 188 增至约 402，正对功效不足之要害。惟须待 §TL-14 出数方知收紧／放宽／持平／不明各占几何，不得先按乐观情形规划；且**限红与禁投是
a168风控与客户分层评分体系_商业方案_p.qmd,16833,339,339,"339,""**闸门判定 G4 与 G5 双双 COMPLETE**：G4 结论为「当前"
a168风控与客户分层评分体系_商业方案_p.qmd,16834,328,328,"328,""**新立 @sec-probe-findings 五探针实测回填**：三方交"
a168风控与客户分层评分体系_商业方案_p.qmd,16834,00,0,"-findings 五探针实测回填**：三方交叉对账**逐位相等**——§RC-00 玩家×荷官 8,061,974 ＝ §R03-inv 四档之和 ＝ ELIGIB"
a168风控与客户分层评分体系_商业方案_p.qmd,16834,"8,061,974",8061974,"五探针实测回填**：三方交叉对账**逐位相等**——§RC-00 玩家×荷官 8,061,974 ＝ §R03-inv 四档之和 ＝ ELIGIBLE 517,528 ＋ 其余三"
a168风控与客户分层评分体系_商业方案_p.qmd,16834,"517,528",517528,"荷官 8,061,974 ＝ §R03-inv 四档之和 ＝ ELIGIBLE 517,528 ＋ 其余三档；且 ELIGIBLE 517,528 ＝ R03_player_d"
a168风控与客户分层评分体系_商业方案_p.qmd,16834,"517,528",517528,"之和 ＝ ELIGIBLE 517,528 ＋ 其余三档；且 ELIGIBLE 517,528 ＝ R03_player_dealer.csv 实测行数。三层契约首次得到实证，"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,329,329,"329,""**稀疏性实证**：玩家×荷官加一层产品，边数涨 2.2 倍（806 万→1"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,2.2,2.2,"329,""**稀疏性实证**：玩家×荷官加一层产品，边数涨 2.2 倍（806 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,806,806,"329,""**稀疏性实证**：玩家×荷官加一层产品，边数涨 2.2 倍（806 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1)"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,"1,744",1744,"9,""**稀疏性实证**：玩家×荷官加一层产品，边数涨 2.2 倍（806 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2%"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,2.8,2.8,"家×荷官加一层产品，边数涨 2.2 倍（806 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2% 升至 34.4%。另得"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,10.4%,0.104,"层产品，边数涨 2.2 倍（806 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2% 升至 34.4%。另得建模方向指引："
a168风控与客户分层评分体系_商业方案_p.qmd,16835,3.7%,0.037,"涨 2.2 倍（806 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2% 升至 34.4%。另得建模方向指引：**凡以玩"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,1,1,"6 万→1,744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2% 升至 34.4%。另得建模方向指引：**凡以玩家为端者皆稀疏"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,25.2%,0.252,",744 万）而够格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2% 升至 34.4%。另得建模方向指引：**凡以玩家为端者皆稀疏，不以玩家为端者皆"
a168风控与客户分层评分体系_商业方案_p.qmd,16835,34.4%,0.344,格率跌 2.8 倍（10.4%→3.7%），P(n=1) 由 25.2% 升至 34.4%。另得建模方向指引：**凡以玩家为端者皆稀疏，不以玩家为端者皆稠密**（荷官×桌
a168风控与客户分层评分体系_商业方案_p.qmd,16835,94.6%,0.946,模方向指引：**凡以玩家为端者皆稀疏，不以玩家为端者皆稠密**（荷官×桌够格率 94.6%、荷官×产品 85.7%）——与其在八百万条玩家边上求信号，不如在数千条荷官边上
a168风控与客户分层评分体系_商业方案_p.qmd,16835,85.7%,0.857,为端者皆稀疏，不以玩家为端者皆稠密**（荷官×桌够格率 94.6%、荷官×产品 85.7%）——与其在八百万条玩家边上求信号，不如在数千条荷官边上求稳定；IP×代理线（够
a168风控与客户分层评分体系_商业方案_p.qmd,16835,62,62,"—与其在八百万条玩家边上求信号，不如在数千条荷官边上求稳定；IP×代理线（够格 62 万条、33.5%）为以玩家为端者之最高且业务含义最直接，建议为关系层首做之事"","
a168风控与客户分层评分体系_商业方案_p.qmd,16835,33.5%,0.335,"万条玩家边上求信号，不如在数千条荷官边上求稳定；IP×代理线（够格 62 万条、33.5%）为以玩家为端者之最高且业务含义最直接，建议为关系层首做之事"",""核实"",""@s"
a168风控与客户分层评分体系_商业方案_p.qmd,16836,330,330,"330,""**本方自陈措辞越界并收回**：哨兵实测只有**一个** dealer_id"
a168风控与客户分层评分体系_商业方案_p.qmd,16836,"14,153,416",14153416,"方自陈措辞越界并收回**：哨兵实测只有**一个** dealer_id，却承载 14,153,416 局、占全部之 **11.35%**、涉 243,025 对。此前称其「非真实荷官"
a168风控与客户分层评分体系_商业方案_p.qmd,16836,11.35%,0.1135,"*一个** dealer_id，却承载 14,153,416 局、占全部之 **11.35%**、涉 243,025 对。此前称其「非真实荷官（转播位／系统位）」**无据，"
a168风控与客户分层评分体系_商业方案_p.qmd,16836,"243,025",243025,"r_id，却承载 14,153,416 局、占全部之 **11.35%**、涉 243,025 对。此前称其「非真实荷官（转播位／系统位）」**无据，今收回**；§TL-13"
a168风控与客户分层评分体系_商业方案_p.qmd,16836,13,13,25 对。此前称其「非真实荷官（转播位／系统位）」**无据，今收回**；§TL-13 查得 tablelimit_third（第三方桌台，含 dealer_name／
a168风控与客户分层评分体系_商业方案_p.qmd,16836,88.65%,0.8865,"业务线；现行标注不删之做法仍正当，惟**本方案一切「全平台」口径的实际覆盖率为 88.65% 而非 100%**"",""斧正"",""@sec-probe-findings +"
a168风控与客户分层评分体系_商业方案_p.qmd,16836,100%,1,"之做法仍正当，惟**本方案一切「全平台」口径的实际覆盖率为 88.65% 而非 100%**"",""斧正"",""@sec-probe-findings + @sec-lim"
a168风控与客户分层评分体系_商业方案_p.qmd,16837,331,331,"331,""**§TL-12 设备：G4 判 COMPLETE**。全库仅得 game_"
a168风控与客户分层评分体系_商业方案_p.qmd,16837,12,12,"331,""**§TL-12 设备：G4 判 COMPLETE**。全库仅得 game_log.user_ag"
a168风控与客户分层评分体系_商业方案_p.qmd,16838,332,332,"332,""**§TL-13 解开第三处同名异义（最隐蔽的一处）**：ods_a168_"
a168风控与客户分层评分体系_商业方案_p.qmd,16838,13,13,"332,""**§TL-13 解开第三处同名异义（最隐蔽的一处）**：ods_a168_member.mem0"
a168风控与客户分层评分体系_商业方案_p.qmd,16838,101,101,件事（前两处 bet41／bet14 皆同表异义，此处是**异表同名**）。故 101-mem015 的取值形态与 member_dtl.mem015 完全吻合，极可
a168风控与客户分层评分体系_商业方案_p.qmd,16838,13,13,"rror。**G5 只判「部分完成」**——六层判据只走到第二层，新增 §TL-13b 走第三、四层"",""核实"",""@sec-probe-findings + SQ"
a168风控与客户分层评分体系_商业方案_p.qmd,16838,13,13,"四层"",""核实"",""@sec-probe-findings + SQL §TL-13b"","
a168风控与客户分层评分体系_商业方案_p.qmd,16839,333,333,"333,""**§BZ-00：见到的全是配置，没见到流水**。红利见 RedPacket"
a168风控与客户分层评分体系_商业方案_p.qmd,16839,00,0,"333,""**§BZ-00：见到的全是配置，没见到流水**。红利见 RedPacketSetup（活动设置"
a168风控与客户分层评分体系_商业方案_p.qmd,16839,1,1,ryLevel 之限额与费率、注册见 urllist.register（int(1) 开关）——皆规则非事实。登入时间确有（realtimebet.rtb07／r
a168风控与客户分层评分体系_商业方案_p.qmd,16839,01,1,"案**。NGR₃ 命名纪律暂不解除，前景由「不可得」升为「待查」；新增 §BZ-01 专找流水表，查无则该纪律永久生效"",""核实"",""@sec-probe-findi"
a168风控与客户分层评分体系_商业方案_p.qmd,16839,01,1,"生效"",""核实"",""@sec-probe-findings + SQL §BZ-01"","
a168风控与客户分层评分体系_商业方案_p.qmd,16840,334,334,"334,""**§R03 导出粒度定案建议**：L0 全量 8,061,974 行为现行"
a168风控与客户分层评分体系_商业方案_p.qmd,16840,"8,061,974",8061974,"334,""**§R03 导出粒度定案建议**：L0 全量 8,061,974 行为现行 ELIGIBLE 的 15.6 倍，先生既已导出 1,814 万行的"
a168风控与客户分层评分体系_商业方案_p.qmd,16840,15.6,15.6,"度定案建议**：L0 全量 8,061,974 行为现行 ELIGIBLE 的 15.6 倍，先生既已导出 1,814 万行的 §R03b，工程可行。建议**全量导出**"
a168风控与客户分层评分体系_商业方案_p.qmd,16840,"1,814",1814,"8,061,974 行为现行 ELIGIBLE 的 15.6 倍，先生既已导出 1,814 万行的 §R03b，工程可行。建议**全量导出**——合于事实层不删、P(n=1"
a168风控与客户分层评分体系_商业方案_p.qmd,16840,1,1,万行的 §R03b，工程可行。建议**全量导出**——合于事实层不删、P(n=1)=25.2% 一类数字唯全量可现算、eligibility_status 已在
a168风控与客户分层评分体系_商业方案_p.qmd,16840,25.2%,0.252,的 §R03b，工程可行。建议**全量导出**——合于事实层不删、P(n=1)=25.2% 一类数字唯全量可现算、eligibility_status 已在列故报告侧一行
a168风控与客户分层评分体系_商业方案_p.qmd,16840,2,2,"ility_status 已在列故报告侧一行即可筛 L1。若体量不便退可取 n≥2（603 万行），惟须明记该下限及其影响"",""建议"",""@sec-probe-f"
a168风控与客户分层评分体系_商业方案_p.qmd,16840,603,603,"ity_status 已在列故报告侧一行即可筛 L1。若体量不便退可取 n≥2（603 万行），惟须明记该下限及其影响"",""建议"",""@sec-probe-findin"
a168风控与客户分层评分体系_商业方案_p.qmd,16841,321,321,"321,""**新立 @sec-domain-ontology 统一能力领域本体**：说"
a168风控与客户分层评分体系_商业方案_p.qmd,16841,83,83,献」、荷官「在桌洗码量」、代理「真实流水」实为同一件事却各叫各名，故「玩家收入 83」与「荷官效率 91」之间无任何比较意义。立一刀：统一的是能力领域而非实体，领域
a168风控与客户分层评分体系_商业方案_p.qmd,16841,91,91,量」、代理「真实流水」实为同一件事却各叫各名，故「玩家收入 83」与「荷官效率 91」之间无任何比较意义。立一刀：统一的是能力领域而非实体，领域为共同坐标轴，各实体
a168风控与客户分层评分体系_商业方案_p.qmd,16842,322,322,"322,""**现有 31 维逐维归位，一维不删一维不改名**：玩家 10／荷官 8／代"
a168风控与客户分层评分体系_商业方案_p.qmd,16842,31,31,"322,""**现有 31 维逐维归位，一维不删一维不改名**：玩家 10／荷官 8／代理 7／风控专员 6"
a168风控与客户分层评分体系_商业方案_p.qmd,16842,10,10,"322,""**现有 31 维逐维归位，一维不删一维不改名**：玩家 10／荷官 8／代理 7／风控专员 6 全部可归入统一领域，共落入 12 个领域中的"
a168风控与客户分层评分体系_商业方案_p.qmd,16842,8,8,"322,""**现有 31 维逐维归位，一维不删一维不改名**：玩家 10／荷官 8／代理 7／风控专员 6 全部可归入统一领域，共落入 12 个领域中的 9 个；"
a168风控与客户分层评分体系_商业方案_p.qmd,16842,7,7,**现有 31 维逐维归位，一维不删一维不改名**：玩家 10／荷官 8／代理 7／风控专员 6 全部可归入统一领域，共落入 12 个领域中的 9 个；仅加 do
a168风控与客户分层评分体系_商业方案_p.qmd,16842,6,6,维逐维归位，一维不删一维不改名**：玩家 10／荷官 8／代理 7／风控专员 6 全部可归入统一领域，共落入 12 个领域中的 9 个；仅加 domain_id
a168风控与客户分层评分体系_商业方案_p.qmd,16842,12,12,"**：玩家 10／荷官 8／代理 7／风控专员 6 全部可归入统一领域，共落入 12 个领域中的 9 个；仅加 domain_id 一列"",""斧正"",""@sec-do"
a168风控与客户分层评分体系_商业方案_p.qmd,16842,9,9,"荷官 8／代理 7／风控专员 6 全部可归入统一领域，共落入 12 个领域中的 9 个；仅加 domain_id 一列"",""斧正"",""@sec-domain-ont"
a168风控与客户分层评分体系_商业方案_p.qmd,16843,323,323,"323,""**实测查出三处结构性空缺**：① D02 激活、D03 充值、D12 合规"
a168风控与客户分层评分体系_商业方案_p.qmd,16843,31,31,*实测查出三处结构性空缺**：① D02 激活、D03 充值、D12 合规现有 31 维一个未落到——D03 成因已查明（充值数据待证），而 **D02 激活与 D1
a168风控与客户分层评分体系_商业方案_p.qmd,16843,8,8,"一四实体皆有者，故眼下唯一可跨实体横比的坐标轴即 D06**；③ D08 风险 8 维最厚、D10 质量 2 维最薄，如实反映本方案生于风控之出身"",""核实"",""@"
a168风控与客户分层评分体系_商业方案_p.qmd,16843,2,2,"可跨实体横比的坐标轴即 D06**；③ D08 风险 8 维最厚、D10 质量 2 维最薄，如实反映本方案生于风控之出身"",""核实"",""@sec-domain-on"
a168风控与客户分层评分体系_商业方案_p.qmd,16844,324,324,"324,""**立领域字典十四项元数据**：DEFINITION／OUTCOME／UNI"
a168风控与客户分层评分体系_商业方案_p.qmd,16845,325,325,"325,""**表结构改长表，废宽表列名**：(entity_type, entity_"
a168风控与客户分层评分体系_商业方案_p.qmd,16846,326,326,"326,""**同域横比须先同证据**：玩家 D05 留存 85（十万观测）、代理 88"
a168风控与客户分层评分体系_商业方案_p.qmd,16846,85,85,"326,""**同域横比须先同证据**：玩家 D05 留存 85（十万观测）、代理 88（两千）、荷官 92（两百）不可直接认为同等可信——荷官"
a168风控与客户分层评分体系_商业方案_p.qmd,16846,88,88,"26,""**同域横比须先同证据**：玩家 D05 留存 85（十万观测）、代理 88（两千）、荷官 92（两百）不可直接认为同等可信——荷官那个 92 的区间宽到可"
a168风控与客户分层评分体系_商业方案_p.qmd,16846,92,92,须先同证据**：玩家 D05 留存 85（十万观测）、代理 88（两千）、荷官 92（两百）不可直接认为同等可信——荷官那个 92 的区间宽到可能包住 85。横比对
a168风控与客户分层评分体系_商业方案_p.qmd,16846,92,92,"观测）、代理 88（两千）、荷官 92（两百）不可直接认为同等可信——荷官那个 92 的区间宽到可能包住 85。横比对象为五元组 (C,R,U,N,E)，排序一律在不"
a168风控与客户分层评分体系_商业方案_p.qmd,16846,85,85,"、荷官 92（两百）不可直接认为同等可信——荷官那个 92 的区间宽到可能包住 85。横比对象为五元组 (C,R,U,N,E)，排序一律在不确定性调整之后进行，分辨"
a168风控与客户分层评分体系_商业方案_p.qmd,16847,327,327,"327,""**「能带来多少盈利」分三层作答**：情景推演——保守 5% 分位下界年化"
a168风控与客户分层评分体系_商业方案_p.qmd,16847,5%,0.05,"327,""**「能带来多少盈利」分三层作答**：情景推演——保守 5% 分位下界年化 3.15%（✅ 已有，属会计推演非已实现现金）；预测性证据——折"
a168风控与客户分层评分体系_商业方案_p.qmd,16847,3.15%,0.0315,",""**「能带来多少盈利」分三层作答**：情景推演——保守 5% 分位下界年化 3.15%（✅ 已有，属会计推演非已实现现金）；预测性证据——折外增量预测力（🟡 待跑，无"
a168风控与客户分层评分体系_商业方案_p.qmd,16847,0,0,折外增量预测力（🟡 待跑，无须新数据）；因果已证——CI95(增量 NGR₃)>0（⛔ 未达）。当前唯一诚实答复是取第一行并明标其性质；**不得因坐标可比了就把第
a168风控与客户分层评分体系_商业方案_p.qmd,16848,313,313,"313,""**新立 @sec-uvos：七层八对象串成一链**。先做重合面核实——外部"
a168风控与客户分层评分体系_商业方案_p.qmd,16849,314,314,"314,""**L1 补 filter_stage／filter_rule_versio"
a168风控与客户分层评分体系_商业方案_p.qmd,16850,315,315,"315,""**L5 立 Capability 与 Uplift 之别并给出 EIV 形"
a168风控与客户分层评分体系_商业方案_p.qmd,16851,316,316,"316,""**L7 新立资源优化层**：max_A Σ EIV_i(A) − Cost"
a168风控与客户分层评分体系_商业方案_p.qmd,16852,317,317,"317,""**本方补警告一·优化者的诅咒**：以点估计求最大，最优解系统性偏向被噪声高"
a168风控与客户分层评分体系_商业方案_p.qmd,16852,1,1,解系统性偏向被噪声高估者，优化后实际收益必低于优化时之预期；而荷官侧分辨率止于 1pp，优化恰会去挑差异不足 1pp 者——那正是纯噪声区。三条应对：输入取收缩后
a168风控与客户分层评分体系_商业方案_p.qmd,16852,1,1,后实际收益必低于优化时之预期；而荷官侧分辨率止于 1pp，优化恰会去挑差异不足 1pp 者——那正是纯噪声区。三条应对：输入取收缩后估计、目标改取不确定性调整形式
a168风控与客户分层评分体系_商业方案_p.qmd,16853,318,318,"318,""**本方补警告二·回流闭环自我实现**：C_{t+1}=Update(C_t"
a168风控与客户分层评分体系_商业方案_p.qmd,16853,1,1,"318,""**本方补警告二·回流闭环自我实现**：C_{t+1}=Update(C_t,新证据) 构成正反馈回路——资源给高分者→表现更好→分"
a168风控与客户分层评分体系_商业方案_p.qmd,16853,3%,0.03,资源分配造出来的。破法唯留不受反馈污染之对照：@sec-serving 的永久 3% 随机对照组自此升格为 UVOS 结构性组件，**无随机保留组则回流闭环不得开启
a168风控与客户分层评分体系_商业方案_p.qmd,16854,319,319,"319,""**八对象契约冻结，并主张增列第九对象·证据等级**：外部所列八对象独缺此项"
a168风控与客户分层评分体系_商业方案_p.qmd,16855,320,320,"320,""**命名与交付纪律**：架构可称 UVOS，惟守交付铁律——正式交付件恒为两"
a168风控与客户分层评分体系_商业方案_p.qmd,16856,306,306,"306,""**新立 @sec-unified-value 统一价值坐标系章**：以货币"
a168风控与客户分层评分体系_商业方案_p.qmd,16857,307,307,"307,""**第一关·可加性约束**：一局盈亏为共同生产，各按名下盈亏记账则各实体价值"
a168风控与客户分层评分体系_商业方案_p.qmd,16858,308,308,"308,""**第二关揭示一项此前未指出的机会：员工侧随机化远比客户侧便宜**。E5 长"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,309,309,"309,""**第三关·运气分辨率有硬数字**：每荷官本窗约 415,712 局，持有率"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,"415,712",415712,"309,""**第三关·运气分辨率有硬数字**：每荷官本窗约 415,712 局，持有率 1.7427%。分辨 δ=2pp 需 39,244 局、1pp 需"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,1.7427%,0.017427,"""**第三关·运气分辨率有硬数字**：每荷官本窗约 415,712 局，持有率 1.7427%。分辨 δ=2pp 需 39,244 局、1pp 需 156,978 局、0.5"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,2,2,"硬数字**：每荷官本窗约 415,712 局，持有率 1.7427%。分辨 δ=2pp 需 39,244 局、1pp 需 156,978 局、0.5pp 需 62"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,"39,244",39244,"每荷官本窗约 415,712 局，持有率 1.7427%。分辨 δ=2pp 需 39,244 局、1pp 需 156,978 局、0.5pp 需 627,910 局、0.1p"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,1,1,"5,712 局，持有率 1.7427%。分辨 δ=2pp 需 39,244 局、1pp 需 156,978 局、0.5pp 需 627,910 局、0.1pp 需"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,"156,978",156978,"局，持有率 1.7427%。分辨 δ=2pp 需 39,244 局、1pp 需 156,978 局、0.5pp 需 627,910 局、0.1pp 需 1,569 万局。故荷官"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,0.5,0.5,"27%。分辨 δ=2pp 需 39,244 局、1pp 需 156,978 局、0.5pp 需 627,910 局、0.1pp 需 1,569 万局。故荷官侧分辨率止"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,"627,910",627910,"=2pp 需 39,244 局、1pp 需 156,978 局、0.5pp 需 627,910 局、0.1pp 需 1,569 万局。故荷官侧分辨率止于约 1pp——本窗足以支"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,0.1,0.1,"244 局、1pp 需 156,978 局、0.5pp 需 627,910 局、0.1pp 需 1,569 万局。故荷官侧分辨率止于约 1pp——本窗足以支撑轮桌与调"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,"1,569",1569,"p 需 156,978 局、0.5pp 需 627,910 局、0.1pp 需 1,569 万局。故荷官侧分辨率止于约 1pp——本窗足以支撑轮桌与调查决策，而精确到小数点"
a168风控与客户分层评分体系_商业方案_p.qmd,16859,1,1,"需 627,910 局、0.1pp 需 1,569 万局。故荷官侧分辨率止于约 1pp——本窗足以支撑轮桌与调查决策，而精确到小数点后两位者其后两位皆是运气。须逐"
a168风控与客户分层评分体系_商业方案_p.qmd,16860,310,310,"310,""**第四关·行政与人资不可估**：§00 表清单中与员工相关者仅 ods_a"
a168风控与客户分层评分体系_商业方案_p.qmd,16860,00,0,"310,""**第四关·行政与人资不可估**：§00 表清单中与员工相关者仅 ods_a168_employee 一张，招聘／留任／组"
a168风控与客户分层评分体系_商业方案_p.qmd,16861,311,311,"311,""**第五关·Goodhart 护栏**：以避损额计价诱使过度标记（误伤与投诉"
a168风控与客户分层评分体系_商业方案_p.qmd,16862,312,312,"312,""**落法：一个价值四个数字**：V = ΔRevenue + ΔRetent"
a168风控与客户分层评分体系_商业方案_p.qmd,16862,82.6,82.6,"e／uncertainty 四列——单一 capability_score = 82.6 属不合格输出，它藏起了决定其可用性的可靠度与不确定性"",""新增"",""@sec-u"
a168风控与客户分层评分体系_商业方案_p.qmd,16863,298,298,"298,""**查获「NGR」口径不全，立 NGR₃ 命名纪律**：构件核实——退水 ✅"
a168风控与客户分层评分体系_商业方案_p.qmd,16863,20,20,*：构件核实——退水 ✅（bet02 注单级 rebate）、占成 ✅（§EX-20 κ=1.660%、ρ=0.349%）、**红利/活动成本 ⛔ 全篇零处**（bo
a168风控与客户分层评分体系_商业方案_p.qmd,16863,1.660%,0.0166,实——退水 ✅（bet02 注单级 rebate）、占成 ✅（§EX-20 κ=1.660%、ρ=0.349%）、**红利/活动成本 ⛔ 全篇零处**（bonus／红利／活
a168风控与客户分层评分体系_商业方案_p.qmd,16863,0.349%,0.00349,et02 注单级 rebate）、占成 ✅（§EX-20 κ=1.660%、ρ=0.349%）、**红利/活动成本 ⛔ 全篇零处**（bonus／红利／活动成本 三词在方案
a168风控与客户分层评分体系_商业方案_p.qmd,16863,00,0,全篇零处**（bonus／红利／活动成本 三词在方案与 SQL 总包内零命中，§00 表清单亦无相关表）。故本平台所能算者为 NGR₃ = GGR − 退水 − 占成
a168风控与客户分层评分体系_商业方案_p.qmd,16864,299,299,"299,""**新立 @sec-turnover-ggr-ngr：营业额／GGR／NGR"
a168风控与客户分层评分体系_商业方案_p.qmd,16865,300,300,"300,""**充值不得直接充作盈利 KPI**：代理能力值高而预测充值 +18% 是预"
a168风控与客户分层评分体系_商业方案_p.qmd,16865,18%,0.18,"300,""**充值不得直接充作盈利 KPI**：代理能力值高而预测充值 +18% 是预测成功，但若同期红利 +30%、退水 +20%、GGR −5% 则商业失败"
a168风控与客户分层评分体系_商业方案_p.qmd,16865,30%,0.3,盈利 KPI**：代理能力值高而预测充值 +18% 是预测成功，但若同期红利 +30%、退水 +20%、GGR −5% 则商业失败。充值属客户价值链入口项，与营业额同
