源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mid,gid,場次,子場次,桌號,IP,登入時間,下注金額,下注內容,目前額度,user_agent,連續未下注次數,来源库,来源表,ODS表名,同步时间
40c9c670559a50ccaca4dc4fb40d24b7,2026-07-04,152522167,103,114697718,42,1,111.77.228.152,2026-07-04T06:56:34Z,0,"",13.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",8,a168,realtimebet,ods_a168_realtimebet,2026-07-04T07:09:08Z
cd559b465027a389bfc4f9f9ff6bc4fc,2026-07-04,152522168,103,114697718,42,1,111.77.228.152,2026-07-04T06:56:34Z,0,"",13.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",8,a168,realtimebet,ods_a168_realtimebet,2026-07-04T07:09:08Z
db967d350988d4b76349285559bb3965,2026-07-04,152522385,108,114697711,67,1,14.191.109.223,2026-07-04T07:08:31Z,0,"",958,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-04T07:09:08Z
dffcf00d00e4f56c59075d797e07751d,2026-07-04,152456494,103,114697718,42,1,111.77.228.152,2026-07-04T06:56:10Z,0,"",13.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",8,a168,realtimebet,ods_a168_realtimebet,2026-07-04T07:09:08Z
093228b5720650c8739e8dc2f6fe1a52,2026-07-02,152338889,101,1276625,35,913,49.230.78.50,2026-07-02T07:21:53Z,0,"",70.5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-02T07:24:57Z
351743733a79a275691813fb18b4e3dd,2026-07-02,152336242,101,1276618,45,903,39.144.248.209,2026-07-02T07:12:42Z,0,"",36,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-02T07:24:57Z
abe031d533f6b4e813a74a5ea5acb30f,2026-07-02,152335222,101,114695308,41,1,171.99.154.59,2026-07-02T07:21:49Z,0,"",148.3072,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-07-02T07:24:57Z
21c17c2734d00fed22fef119594a7ff0,2026-06-29,152215191,101,1274068,33,906,1.47.22.171,2026-06-29T06:46:56Z,1000,Player: 1000,2006.16,"Mozilla/5.0 (Linux; Android 16; V2538 Build/BP2A.250605.031.A3_T1_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.91 Mobile Safari/537.36 Line/26.8.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-06-29T07:12:50Z
ee03220be706d173c2ced5147d790eeb,2026-06-29,152217377,103,114691975,45,1,113.172.39.94,2026-06-29T07:06:22Z,60,Dozen1_12: 20;Dozen13_24: 20;Dozen25_36: 20,40.2,"Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/605.1.15 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-06-29T07:12:50Z
ca4849ede4723d25a893d0f0b0dad84f,2026-06-25,152017039,101,114687519,26,8,221.227.220.176,2026-06-25T07:16:19Z,100,Player: 100,3403,"Mozilla/5.0 (Linux; Android 12; V2245A Build/V417IR; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.154 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-25T07:22:08Z
2af878d81a01919fd12c5ad5db181a3f,2026-07-21,153265186,108,114716563,71,5,103.153.221.107,2026-07-21T06:22:55Z,0,"",155.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/429.1.942703598 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
9b15b5ca53e98645ebe03e074f421599,2026-07-21,153266264,101,114716601,39,113,117.154.168.61,2026-07-21T07:17:32Z,0,"",11.84,"Mozilla/5.0 (Linux; Android 16; PTP-AN00 Build/HONORPTP-AN00;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/97.0.4692.98 Mobile Safari/537.36 T7/13.38 SP-engine/2.76.0 languageType/0 bdh_dvt/0 bdh_de/0 bdh_ds/0 bdapp/1.0 (bdhonorbrowser; bdhonorbrowser) bdhonorbrowser/9.8.0.3 (P1 16) NABar/1.0",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
9ac1caf70b646d7f3d225e4129fcf613,2026-07-13,152925540,101,114707854,14,2,125.92.150.115,2026-07-13T07:13:19Z,0,"",0.86,"Mozilla/5.0 (Linux; U; Android 16; zh-CN; 2410DPN6CC Build/BP2A.250605.031.A3) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.86 Quark/10.13.0.1105 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-07-13T07:14:35Z
0e4d77ecb80bcf9daa346ba5bf760ba1,2026-07-16,153042405,101,114711028,45,5,58.10.153.121,2026-07-16T06:49:11Z,0,"",1985.13,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",2,a168,realtimebet,ods_a168_realtimebet,2026-07-16T07:15:07Z
32815804f4b4109fbe03d455cfc01e0f,2026-07-16,153056783,101,114711037,23,1,14.236.204.180,2026-07-16T07:02:43Z,100,Player: 100,706.15,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-16T07:15:07Z
65888d5c2b0c1da1db64ad83d7802fc2,2026-07-16,153058234,101,114711035,28,7,14.235.38.26,2026-07-16T07:11:53Z,186,Player: 186,0,"Mozilla/5.0 (Linux; Android 16; 24053PY09C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36 Edg/148.0.0.0",1,a168,realtimebet,ods_a168_realtimebet,2026-07-16T07:15:07Z
b4d5846726a893dd2ed343a724a42ff8,2026-07-16,153013218,101,114711037,23,1,37.111.12.77,2026-07-16T07:13:18Z,100,Banker: 100,99.79,"Mozilla/5.0 (Linux; Android 11; 220233L2G Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.164 Mobile Safari/537.36",2,a168,realtimebet,ods_a168_realtimebet,2026-07-16T07:15:07Z
5c51b700d14027ee77f3d8e02bbc616c,2026-07-11,152836365,103,114705606,39,1,49.237.33.219,2026-07-11T06:57:00Z,0,"",0.5662,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",6,a168,realtimebet,ods_a168_realtimebet,2026-07-11T07:08:03Z
8e03835474c94401b246230ac28c273d,2026-07-14,152966161,108,114708768,74,5,38.18.155.162,2026-07-14T06:51:18Z,0,"",1618.46,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/428.4.939275213 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-14T07:16:37Z
acae411e7dbe7dc079463e0021aab5fa,2026-07-14,152967003,107,114708769,47,1,14.181.160.144,2026-07-14T07:07:48Z,400,Kwok23: 200;Kwok14: 200,243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-14T07:16:37Z
adce9c4c525ad0e92ef0570d73773681,2026-07-14,152967145,101,114708806,44,1,180.180.159.46,2026-07-14T07:15:35Z,0,"",0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.10.0",1,a168,realtimebet,ods_a168_realtimebet,2026-07-14T07:16:37Z
be7ceb0e891ab4747db73ab7f6c47355,2026-07-14,152967121,108,114708768,75,5,14.181.152.206,2026-07-14T07:14:30Z,0,"",686.72,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.6 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-14T07:16:37Z
16ef3d2a8fa15d5673b23ca471b003ee,2026-07-05,152569675,108,114698966,65,5,1.55.202.12,2026-07-05T07:08:02Z,0,"",0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.5 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-05T07:08:34Z
1fc072b2b8f7b7868e30fae07d6df704,2026-07-05,152569494,101,114698982,37,37,184.22.175.4,2026-07-05T06:57:41Z,0,"",115.74,"Mozilla/5.0 (Linux; Android 16; CPH2743 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB",6,a168,realtimebet,ods_a168_realtimebet,2026-07-05T07:08:34Z
b791ee3cb4f3bd47235d694b5ef70303,2026-07-05,152569621,108,114698966,65,5,125.235.62.130,2026-07-05T07:05:16Z,150,Even: 150,252.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_1_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/149.0.7827.137 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-05T07:08:34Z
0ff562a50f36a952247069ec8d39e160,2026-05-20,112986457,101,1240475,32,902,182.232.76.197,2026-05-20T07:07:37Z,200,Player: 200,1600.33,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
17d2a02ed9606884f7bf2a9ba25861b7,2026-05-20,130112894,108,114647851,73,5,27.65.23.45,2026-05-20T07:11:13Z,90,Even: 90,721.8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
1c543165079f8284a4dd4fb9bfb4ae1f,2026-05-20,147543313,101,1240467,43,908,171.234.13.138,2026-05-20T06:58:26Z,0,"",0.46,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
30855183b5eb0a4c16860fb79104a01e,2026-05-20,114159656,101,114647897,18,116,110.54.134.110,2026-05-20T07:10:46Z,0,"",24008.34,"Mozilla/5.0 (Linux; Android 16; SM-S711W Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 agwv undefined",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
37b0381d3b61e0c002bb90eafc01552f,2026-05-20,149197975,102,114647903,13,31,223.104.39.193,2026-05-20T07:10:42Z,0,"",4104.02,"Mozilla/5.0 (Linux; U; Android 14; zh-cn; PGIM10 Build/UKQ1.230924.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/20.1 Mobile Safari/537.36 COVC/048603",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
383c485ba85cf32a2c7ebabbd9825dea,2026-05-20,149287826,101,114647883,27,37,27.55.100.167,2026-05-20T06:56:04Z,0,"",775.2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
3d2c210cc22d2f27e6a87d341fcab5ea,2026-05-20,112555440,102,114647893,33,1,58.10.140.154,2026-05-20T07:06:27Z,25,Dragon: 25,125.9808,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
425f4d00e157b2a1def975cd4daff16d,2026-05-20,143747729,101,1240475,32,902,223.88.200.91,2026-05-20T06:47:52Z,50,Banker: 50,1008,"Mozilla/5.0 (X11; Windows) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.168 Safari/537.36 HeyTapBrowser/40.10.1.9",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4a9ee8c1d0f5cbd4e180eee9debb7026,2026-05-20,111854713,107,114647857,37,1,113.53.16.130,2026-05-20T07:10:15Z,0,"",834.05,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4e190a12a594efdf9fa927fee40baa29,2026-05-20,146670847,102,114647893,32,1,1.46.12.255,2026-05-20T06:54:25Z,0,"",90.3381,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4f5027053f7b9b82dd50cab1fb950f1a,2026-05-20,146169851,101,114647897,18,116,182.232.173.151,2026-05-20T06:05:53Z,100,BPair: 50;PPair: 50,500.86,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
56635ce6d714fd0104c87519d9fbc646,2026-05-20,149949430,101,114647904,10,1,49.228.126.188,2026-05-20T07:10:39Z,0,"",6820,"Mozilla/5.0 (Linux; Android 15; Infinix X6725C Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
5e2367fa314f4fe2b8d30227aa1a995d,2026-05-20,125366951,101,114647891,29,33,49.130.128.111,2026-05-20T06:34:03Z,30,Player: 20;Tie: 10,464.75,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
611d535f146eb067420c9a75024f7d2f,2026-05-20,106375108,101,114647885,41,31,125.229.74.19,2026-05-20T06:50:06Z,270,Banker: 270,2300.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
62a84e4f458a3317e606fb51bff53a44,2026-05-20,136244247,103,114647858,40,1,1.47.15.226,2026-05-20T07:12:03Z,0,"",45.39,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
663bcfe30efda5d02f39a7ee12a6711d,2026-05-20,107312460,101,1240469,43,901,125.166.119.192,2026-05-20T07:03:08Z,0,"",5015.85,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",9,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
70c4d53e10a1f1d2e91b32ec145d4ae2,2026-05-20,128920689,101,114647894,33,2,171.96.156.131,2026-05-20T04:20:13Z,0,"",0.0016,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",6,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
7be854c145b010d386462e5b29302939,2026-05-20,147493827,102,114647893,33,1,14.229.236.97,2026-05-20T07:11:14Z,500,Dragon: 500,1509.09,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
7d44fc9571538683b522f58ec73751ac,2026-05-20,110196595,101,1240462,50,912,14.191.240.96,2026-05-20T06:26:29Z,30,Banker: 30,1900.6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
7de82c4d04a2c41410183a0baf719053,2026-05-20,126803461,101,114647883,28,37,184.22.255.107,2026-05-20T03:56:41Z,50,Banker: 50,877.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_15 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.2 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
8312b3dadc1e0a3285a0556f81193f29,2026-05-20,148740664,108,114647852,72,2,171.244.120.130,2026-05-20T07:12:08Z,191,Odd: 191,0.09,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",2,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
8cabbaa74b782c47bf0781203e404d4f,2026-05-20,149609891,101,114647885,41,31,49.229.198.24,2026-05-20T07:12:29Z,500,Banker: 500,400.69,"Mozilla/5.0 (Linux; Android 16; SM-A376B Build/BP4A.251205.006) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/561.0.0.42.67;IABMV/1;]",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
936b7a4b35c7d4aade32044ca02cbea5,2026-05-20,129675817,101,114647897,17,116,182.232.107.73,2026-05-20T06:42:15Z,0,"",0.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/419.4.905781065 Mobile/15E148 Safari/604.1",2,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
97f6bbcdd121bd2bb0bf9abb37c060b2,2026-05-20,150233112,104,114647854,80,1,27.97.127.238,2026-05-20T07:12:16Z,50,Odd: 50,154.23,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
9a6acd8b0b9360347c6350de4c7904c9,2026-05-20,115716807,101,114647891,29,33,116.99.248.79,2026-05-20T07:06:48Z,2000,Player: 2000,24075.94,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
9b52bbe754bd91bb5e6d3703fc8c60be,2026-05-20,120844129,101,114647894,34,2,223.24.62.179,2026-05-20T07:07:55Z,367,Banker: 67;Player: 300,0.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.6.3",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
9c9bc160f827629062d149e806dadf4d,2026-05-20,104339050,107,114647857,37,1,14.0.159.217,2026-05-20T06:35:27Z,0,"",700.07,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
a393bb78c74e4c39e94bee9b8e1338b6,2026-05-20,129552317,107,114647857,37,1,223.74.75.8,2026-05-20T07:09:41Z,0,"",7261.215,"Mozilla/5.0 (Linux; Android 12; NOH-AN00 Build/HUAWEINOH-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
a4f461b28a79fa5632aa6f9ee033c477,2026-05-20,147024350,101,114647897,18,116,171.253.136.149,2026-05-20T06:28:08Z,0,"",501.37,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.6 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
ac94b5473060a65df03f9fbc57dfdbb4,2026-05-20,142282927,108,114647855,72,1,119.83.251.180,2026-05-20T06:52:15Z,1000,Odd: 1000,18015,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
b8d9570dfdc9b207ceb56c9fa76b735a,2026-05-20,142570378,104,114647854,80,1,171.97.222.132,2026-05-20T07:12:06Z,100,Small: 100,1508.39,"Mozilla/5.0 (Linux; Android 16; SM-S711B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
bb01b859f6dc7b33d195cb6c3cfb586e,2026-05-20,123152544,101,1240462,50,912,21.164.232.151,2026-05-20T06:31:41Z,2000,Player: 2000,18423.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
c69b885c1cb79a37616b62a2a52dcc36,2026-05-20,142006751,101,1240467,43,908,42.112.55.216,2026-05-20T05:28:43Z,0,"",29001.5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",4,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
ca8940533ce0d1d410eb7c034c86c045,2026-05-20,137934084,104,114647854,80,1,171.239.65.4,2026-05-20T07:04:06Z,100,Big: 100,1350.36,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
d3d25b520c77c51de39aa794c239c1b0,2026-05-20,104867482,107,114647857,37,1,1.75.95.240,2026-05-20T07:11:26Z,0,"",1500.34,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
d67a9792f7d402268b38eb6e7fb5842d,2026-05-20,149355095,101,114647905,4,112,118.70.186.237,2026-05-20T06:46:29Z,0,"",3204.71,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/561.0.0.38.103;FBBV/968079208;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/18.6.2;FBSS/3;FBCR/;FBID/phone;FBLC/th_TH;FBOP/80]",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
db12f53226edab1a86f813ea41e7224d,2026-05-20,142020180,101,114647896,23,8,116.96.47.30,2026-05-20T07:08:23Z,200,Banker: 200,770.45,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
dd96e5f062444857fcff20b04268cbe9,2026-05-20,147204701,102,114647893,33,1,1.47.143.118,2026-05-20T07:06:49Z,20,Tiger: 20,187.6009,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",9,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
e02690c785a34572f21e1afcc9d51ba5,2026-05-20,140288782,101,114649303,21,31,71.146.126.94,2026-05-20T23:51:54Z,0,"",352.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
e20dd97caa7b8794fc24820532afc579,2026-05-20,147954212,101,114647894,33,2,182.232.233.69,2026-05-20T06:54:41Z,0,"",610.337,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_15 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/15.7.2",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
8e1c0d48d69e3247cdd044c1aac85905,2026-07-21,153266255,101,114716617,6,37,171.255.122.14,2026-07-21T07:16:45Z,0,"",698,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
94fa19e57df2137ce66b6c9fa5c465da,2026-07-21,153261818,107,114716566,45,1,39.144.231.98,2026-07-21T07:15:56Z,0,"",973.78,"Mozilla/5.0 (Linux; Android 16; PHZ110 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
