member_id,ip_count,shared_ip_count,max_members_per_ip
147662776,1,1,13
147150662,9,2,2
74009337,5,2,2
146912089,1,1,4
147860999,1,0,1
147960949,1,1,9
147721058,1,1,2
142007342,5,3,2
147951362,1,1,3
147698930,1,0,1
147741132,1,0,1
133271108,3,2,3
145082880,1,1,3
109165523,1,0,1
147727812,1,1,11
145879519,1,1,2
147859576,2,0,1
123309185,7,0,1
129344870,2,2,3
124050800,2,2,7
146892104,6,2,5
18976710,3,2,3
146089543,1,0,1
144484260,1,1,2
148031799,2,2,9
104413343,1,0,1
142435382,4,3,3
147911599,1,0,1
147724906,1,0,1
148028017,1,1,8
146948947,2,1,2
137393091,4,2,2
144881262,3,0,1
147797764,1,0,1
140536391,3,2,2
142387545,3,2,4
130714831,2,2,6
147847241,7,3,2
128702116,4,2,4
147407446,3,3,31
71845662,7,4,3
147615119,2,1,2
147903397,1,1,43
147879495,1,1,4
146016845,4,3,12
85247405,3,0,1
119279152,3,1,2
147379383,3,3,6
107629340,2,2,30
147125263,3,1,2
147721837,1,0,1
145266486,2,0,1
65805166,16,1,3
144697558,1,0,1
146674995,4,2,12
143301213,1,0,1
146276257,1,1,2
28839397,1,1,3
147031148,2,0,1
148017218,1,1,4
141263197,2,1,2
136303708,3,0,1
147902809,1,0,1
147991879,1,1,3
147993283,1,0,1
145866430,1,1,3
147774318,1,0,1
147897319,1,1,3
143588240,1,1,3
147013339,1,0,1
147902665,1,1,17
118900372,9,2,3
136511639,1,1,8
147878826,1,1,2
122667929,21,12,8
147276784,1,1,6
147803339,1,1,2
144813089,1,1,3
147904766,1,0,1
147991780,1,1,7
142048619,3,3,12
66342088,4,2,6
134320687,4,2,2
138065738,4,1,2
147747325,1,1,32
139540700,3,2,4
122556359,5,5,6
124690129,1,0,1
147729974,1,0,1
141948517,1,1,2
138136330,1,1,5
145875620,1,1,4
126577730,1,0,1
147797797,1,1,5
129567950,2,1,12
129951961,2,0,1
139196554,2,1,3
145494881,2,1,3
125241278,1,1,3
146882725,7,0,1
124758682,5,1,2
114782508,1,0,1
125461103,9,1,2
147179435,1,1,2
147667880,1,1,3
147572927,4,0,1
140211707,1,0,1
147683314,1,1,5
143770780,1,1,5
147858782,1,0,1
147619022,1,1,2
147730112,1,0,1
147649480,1,1,5
128493917,1,1,43
137146307,3,2,3
119093629,1,1,4
123220483,1,1,4
148026714,1,0,1
67872216,4,4,10
97118404,7,0,1
133568722,3,2,8
146453724,3,2,3
147470478,7,1,2
142923194,3,3,3
147751960,1,1,6
63766657,7,0,1
126987812,2,2,6
147660888,1,0,1
147472647,10,3,3
147943823,1,1,13
143684998,1,1,3
147589874,7,6,9
147681624,3,2,3
97985570,1,1,10
147890375,1,0,1
148038523,1,1,4
147085905,1,0,1
134574451,5,5,20
76085122,3,3,4
146024707,1,0,1
141992188,14,10,4
147944563,1,1,2
115772960,2,2,3
147711770,2,0,1
147928560,1,0,1
132185910,2,2,3
143462509,2,1,6
148002218,1,1,6
119850995,1,0,1
143566291,1,0,1
147641015,1,1,3
120632897,7,5,8
126410991,1,1,2
147807881,1,0,1
143656424,3,2,6
147664094,1,1,7
147744735,1,1,2
124957937,8,0,1
130524704,2,0,1
147363295,1,0,1
142404172,1,0,1
142182729,1,0,1
143290361,1,1,3
147454849,1,1,2
147805310,1,1,3
147697653,1,1,3
147681210,2,0,1
147986315,2,0,1
148034193,1,0,1
139856174,3,1,4
145629047,1,0,1
146372400,8,0,1
147545020,10,2,2
147905070,1,1,25
146841833,2,2,2
147771416,2,2,276
61491197,2,0,1
130255191,10,2,2
146799538,2,0,1
145862806,14,13,15
143742941,1,0,1
147671750,1,0,1
137696419,1,0,1
34031061,1,0,1
143122463,3,1,2
147847505,1,0,1
147971933,1,1,2
148046961,1,1,5
147649180,1,0,1
113391245,2,2,9
147772157,1,1,9
137493811,1,1,2
143393050,6,4,7
147570037,1,1,3
144627158,5,4,3
147658432,1,0,1
147840610,2,2,3
147804020,1,1,4
148009049,1,1,43
146463793,2,0,1
141359485,1,0,1
147641541,1,1,2
147383787,16,11,4
45185065,2,1,2
142920780,10,7,6
147690101,1,1,6
126915325,4,4,14
147074628,1,0,1
148048496,1,1,3
147901858,1,1,3
147907002,1,0,1
144870489,1,0,1
146619232,5,0,1
146914782,5,2,3
124578040,1,1,6
140763762,9,7,12
147104596,2,0,1
147660626,1,1,3
144903680,3,1,4
143358932,1,0,1
147077435,3,0,1
145646745,1,0,1
147653823,1,0,1
147915148,4,2,6
146201147,3,3,2
133495610,1,1,2
147972383,2,1,2
148012651,1,1,4
102118006,6,2,2
141100411,8,2,3
147023326,6,1,2
107146401,4,0,1
142111786,1,0,1
147832105,1,0,1
147632919,1,0,1
89676887,1,1,4
147718870,2,2,5
77783035,3,3,2
144178175,1,1,3
143929087,6,1,2
147883690,1,1,6
147308828,1,1,5
5087052,1,0,1
125085332,2,2,4
147966035,1,1,81
147776263,1,0,1
132776622,2,0,1
111410640,1,0,1
147489999,1,0,1
147804264,3,3,8
147676546,1,1,4
147991207,1,0,1
71908244,2,2,17
107044669,10,3,4
147057193,7,4,9
98866336,2,0,1
136258479,4,2,3
147737916,1,1,6
124020390,2,0,1
147748404,1,0,1
147742827,4,4,21
130435238,5,2,2
147705184,1,1,12
76895806,7,5,4
145022894,5,3,3
147185727,2,0,1
143592007,3,2,3
147825923,1,0,1
144821704,7,0,1
147654342,1,1,7
112136170,9,5,6
147559214,5,0,1
147613561,2,0,1
147856403,1,1,2
120720315,1,1,10
125296482,5,1,2
147815659,1,1,6
146018402,2,0,1
129845144,1,0,1
144302783,1,1,3
148004693,1,0,1
131855846,1,1,2
147605979,6,1,2
115168875,4,1,2
137608591,8,0,1
138983189,1,0,1
91353532,5,4,4
146989412,3,2,3
142222639,16,12,7
147163746,5,2,4
147991502,1,1,3
147800693,1,1,2
147252457,3,3,3
147761859,1,1,2
129232606,4,1,2
142559451,2,1,3
146489184,1,0,1
147941170,1,0,1
139376038,1,0,1
146078425,1,0,1
147676630,3,0,1
121833905,1,0,1
114244162,1,0,1
147639827,2,2,13
147791829,1,1,2
95541371,9,2,2
147731716,1,0,1
148026626,2,2,3
96926310,1,0,1
142664029,1,1,14
146293797,2,0,1
146518697,1,1,4
49344227,6,2,2
145185197,3,0,1
147964738,1,0,1
131372848,9,6,5
136650069,1,0,1
147801924,1,0,1
147759023,2,1,3
147853722,1,0,1
147900114,10,9,14
134052911,2,0,1
137420725,7,1,3
127443303,2,2,2
139634202,5,0,1
103632771,1,0,1
137070335,1,0,1
94514788,2,2,2
138917899,1,1,2
140978765,1,1,4
136390824,1,1,2
147496545,1,0,1
109886948,4,1,2
132105166,7,4,2
147685745,4,1,2
90979594,2,0,1
148039771,1,0,1
132035615,2,1,6
137678119,5,4,3
137919698,6,4,3
147897208,1,0,1
148006892,1,0,1
127945586,4,0,1
141431991,1,0,1
141977944,4,4,5
112095877,1,1,6
147012773,2,0,1
122024674,1,0,1
148045887,1,0,1
108777708,1,1,3
147775190,1,0,1
99319439,7,6,16
39686382,1,0,1
146587908,1,1,6
147463849,2,0,1
68192831,2,0,1
136169286,1,1,2
147793832,2,1,4
147902004,1,0,1
123001319,8,4,4
147989080,1,0,1
147710051,1,1,3
111629167,1,0,1
127455971,6,5,9
147872261,1,1,4
146047530,4,1,2
147035067,3,3,151
144392726,4,4,7
146727020,3,2,6
146032855,1,0,1
139273282,4,3,4
147980953,1,0,1
146899861,1,0,1
147818089,1,1,2
146745731,1,1,3
140873832,5,5,21
147738625,1,0,1
147468386,3,2,3
143965883,1,1,18
147963210,1,0,1
146878741,5,0,1
147696859,1,1,4
147953612,1,0,1
119315685,2,2,5
147168476,2,2,2
144410836,5,2,3
147560473,7,2,2
90411935,2,0,1
147769545,1,1,276
133769045,4,1,3
131001409,1,0,1
140039293,5,1,4
96559721,3,1,2
147883937,1,1,2
103496409,1,0,1
106197950,1,1,2
146840337,1,1,3
125594001,12,4,3
146844660,2,0,1
147881904,1,1,2
140598048,4,2,3
147862093,1,1,2
147973238,1,0,1
147885912,2,0,1
148030257,2,0,1
146772623,1,0,1
147638372,1,0,1
116707588,9,6,3
146091382,2,2,5
147942308,1,0,1
94916375,1,0,1
147979499,1,0,1
110925796,3,1,2
145195979,3,0,1
147940280,1,1,3
147841433,1,0,1
7788186,1,1,12
147388501,1,1,2
4271028,2,0,1
147633103,1,1,5
143677452,1,0,1
145464068,1,1,9
139538691,7,3,2
147645318,2,0,1
136737360,3,0,1
147932032,2,2,13
147657541,1,0,1
147644397,1,0,1
146491552,5,3,5
147728860,1,0,1
111638587,9,6,15
147345873,1,0,1
110561207,3,3,2
99152005,2,0,1
147938803,1,0,1
147781555,2,2,3
118962166,9,2,2
147469078,11,11,18
139287686,3,2,3
129459897,2,0,1
147524870,1,1,2
146572971,4,0,1
147801748,1,1,3
147813316,2,0,1
94789389,2,0,1
147796540,1,0,1
148016567,2,0,1
146914490,1,0,1
146583979,1,0,1
133547918,1,1,2
147457715,4,1,2
87733674,1,0,1
147793305,1,1,6
145429094,2,0,1
142961850,1,1,2
148026471,3,1,3
113517113,2,0,1
119458731,1,1,30
145739741,1,0,1
145968028,3,3,2
147837206,1,0,1
119068964,1,1,2
136810082,1,1,2
146350147,1,1,2
147678450,1,1,3
145114484,1,0,1
147474302,2,1,4
147858159,1,1,2
147593308,6,6,16
148034916,1,0,1
146961587,3,1,6
147520363,3,3,10
147968027,1,1,4
147719596,1,1,2
145423043,2,1,3
147689949,1,1,13
142100900,1,0,1
145209695,1,0,1
121036279,1,0,1
133897352,4,2,6
124955292,6,3,3
147834202,1,1,6
147792987,2,2,3
147910260,1,0,1
147866885,1,1,2
147739105,5,1,2
147917160,2,0,1
147974000,2,0,1
147949627,1,1,4
130059885,1,1,2
146249777,5,2,3
147848016,1,0,1
146804998,6,1,2
111051799,2,0,1
136097387,2,0,1
147029286,9,0,1
147795434,1,0,1
139201086,2,2,11
146641584,3,0,1
147907480,1,1,3
142678741,2,2,2
142840120,1,0,1
129104200,3,1,3
136720049,1,1,2
147954134,1,0,1
142808955,1,0,1
143991490,1,1,7
129745436,1,0,1
146867692,1,1,5
147806256,1,1,7
134072128,2,0,1
147784241,2,0,1
145753796,3,3,5
139859696,1,1,2
127874668,1,0,1
147945636,1,0,1
147627146,1,1,2
70100213,2,0,1
147830231,1,1,2
147713039,1,0,1
147106941,2,0,1
147709291,2,2,5
145657007,1,0,1
147782297,1,1,10
147673110,1,1,4
130171853,1,0,1
146923163,5,0,1
147402269,1,0,1
147171488,5,1,2
143240842,2,0,1
147919097,1,1,2
147399357,1,1,2
56073374,1,1,3
147683860,1,0,1
96348310,1,1,2
146328116,1,1,2
135032587,4,3,3
147883934,1,1,8
147141780,1,1,3
147773258,2,0,1
147760127,1,1,2
147556971,2,2,7
147866202,1,1,2
147798553,1,1,2
147896591,1,1,2
120020116,2,0,1
142869763,1,0,1
138677639,1,1,5
92798547,2,2,5
148002724,1,0,1
122854568,4,0,1
129384337,1,0,1
146581814,1,1,3
134312472,5,0,1
148010549,1,1,2
147946190,2,0,1
43636033,5,0,1
128758243,1,1,5
147873247,2,1,2
127593845,1,0,1
147941181,1,1,2
120823120,1,0,1
148005876,1,1,4
135556034,4,0,1
126374767,2,0,1
147975620,1,1,6
136845896,2,2,12
146938683,1,1,2
147997612,1,1,2
82014445,2,0,1
134674877,1,1,25
147933192,4,2,2
146651250,2,2,2
147638674,1,0,1
83814037,3,3,15
26397801,1,1,2
55704678,2,0,1
147809975,2,0,1
147937242,1,0,1
39495344,7,3,6
144056672,1,0,1
147643143,1,0,1
147936318,1,0,1
123131657,1,1,140
65907941,1,0,1
147878090,2,0,1
147804954,1,1,7
95004008,3,0,1
147727684,1,1,2
147846892,4,0,1
147759803,1,1,4
147693446,1,1,4
143902663,2,2,3
103773784,3,1,3
147411986,2,2,3
146367447,1,0,1
125566276,3,0,1
105208549,1,0,1
147566306,2,1,2
129578803,3,3,10
145219666,1,0,1
112527953,5,3,3
147956416,1,0,1
145210281,3,3,3
146737838,3,2,3
146104381,1,0,1
78518285,6,4,7
145816375,1,1,3
126549979,2,2,6
147925907,2,2,7
146734629,4,1,2
10932179,7,6,2
147708908,2,1,2
116568942,5,2,2
125170849,1,1,7
14792940,1,0,1
117627730,6,0,1
143864244,1,0,1
136216073,2,0,1
146321605,4,0,1
147962436,1,1,6
147719515,1,1,5
123664475,2,0,1
147627817,2,0,1
119711698,1,1,2
147725985,2,0,1
147307662,3,1,2
135914119,1,0,1
29688237,2,0,1
18883507,5,1,2
127277586,2,2,5
142103133,1,0,1
93492742,1,0,1
147931536,1,1,7
133298287,10,3,2
131207615,6,0,1
147988368,2,0,1
145522393,1,0,1
147371343,2,2,6
147993589,1,1,6
147921397,1,1,2
135752069,14,10,4
48481808,1,0,1
145169360,1,0,1
35490548,2,0,1
147998914,1,0,1
145933495,4,0,1
142278472,3,0,1
125573635,5,1,4
147732526,1,0,1
147887015,1,0,1
139794476,5,2,4
147863502,1,1,3
147152602,2,1,4
147764007,1,1,7
147712705,4,3,10
147792388,1,0,1
147696286,1,0,1
147921345,1,1,7
147816670,1,1,5
147885805,1,0,1
147647448,1,0,1
147430043,1,0,1
147879958,1,0,1
147058145,2,0,1
147802179,1,1,4
126375270,2,0,1
136730992,1,0,1
147612378,1,0,1
146184442,1,1,2
116745393,1,0,1
147835132,1,0,1
147952216,1,0,1
113524290,2,1,51
147799324,4,4,13
147735609,1,1,5
105480503,2,0,1
89384318,1,0,1
147726917,1,1,11
147635081,1,1,3
146220620,1,0,1
147842145,1,1,2
92081322,2,0,1
139333208,3,2,2
54995270,2,0,1
145829064,2,1,2
128917756,10,1,3
147795589,1,0,1
139658143,2,0,1
146080584,1,0,1
147895581,1,1,4
145836934,1,1,6
147936566,1,0,1
78689828,4,3,2
143012734,2,1,2
147690815,1,0,1
147921274,1,1,5
145980081,1,0,1
143220005,3,2,6
148045479,1,0,1
142901496,1,0,1
142974728,1,1,2
147752788,1,1,3
118178384,1,0,1
147227625,1,0,1
147528144,1,0,1
135154441,1,1,2
147662861,1,0,1
144294872,1,0,1
147459449,3,3,5
124155319,1,0,1
134611546,2,2,2
147754557,2,0,1
147753068,1,1,7
84084718,1,1,3
147747015,1,0,1
147696605,1,1,5
110564158,4,4,5
147899011,1,1,5
133237703,4,1,3
140247509,3,0,1
148020809,1,1,7
117673175,1,1,4
147931700,1,0,1
147758785,1,1,2
40473940,1,1,4
82477655,4,2,3
122310489,1,0,1
144074712,2,1,2
56271104,1,0,1
146202625,7,3,3
144632297,1,1,2
122018319,1,0,1
147727832,1,1,4
144688343,1,0,1
147978127,1,0,1
147895962,1,0,1
142181215,1,1,6
147643338,1,1,2
128240121,1,1,2
147699342,1,1,4
147818829,1,0,1
147861641,1,1,5
147896873,2,1,2
92784918,3,0,1
147444536,1,0,1
147896392,1,0,1
123697261,1,0,1
147963230,1,0,1
125460802,1,0,1
147637504,1,0,1
146553700,3,3,4
122690444,1,1,2
147791463,3,1,2
141428388,1,1,2
135263645,5,3,6
147804129,1,1,4
100254920,1,1,2
147703202,1,0,1
145741284,1,0,1
148021138,1,1,3
143657992,1,0,1
147683834,1,0,1
72216248,8,3,2
147945910,2,1,6
147940431,1,1,2
124882269,1,1,4
147883242,1,1,4
147870819,1,0,1
147770749,1,1,5
147778339,1,0,1
146510884,2,1,2
147848973,2,0,1
67100110,7,5,5
147438620,1,0,1
123960332,4,1,2
136258534,2,1,4
148002366,1,1,4
136515497,1,1,4
147769021,1,1,3
136399493,1,1,2
147628049,1,1,5
147903529,1,1,3
147663848,1,1,3
99574219,2,0,1
147663050,1,0,1
147903756,1,0,1
138021798,1,0,1
147655138,1,1,2
146155626,1,0,1
17393308,1,0,1
131331395,3,0,1
145628139,1,1,7
147940926,1,1,3
28344376,1,0,1
142757760,1,1,2
147672541,1,1,4
147725750,1,1,4
83247962,7,4,13
123313152,1,0,1
142338369,5,5,4
49633020,2,0,1
147818809,1,0,1
107356757,18,17,6
141575591,1,1,2
147775106,1,0,1
147963708,1,1,7
147673793,1,1,12
131664705,2,2,5
147571659,1,0,1
143931954,12,3,3
135850571,2,1,2
134110855,1,1,3
147974567,1,0,1
113088250,5,5,10
147652898,1,1,2
52375651,1,0,1
110437462,3,2,2
118899231,1,0,1
147632057,1,0,1
147681263,1,0,1
146399394,1,1,5
128051803,4,1,2
147858030,1,1,4
147646833,3,0,1
106470336,2,1,2
147761376,1,0,1
147837111,1,1,8
137351908,3,3,9
134228283,2,1,3
147803283,1,1,3
121808403,1,0,1
147678356,1,0,1
146284349,1,1,3
147303813,2,2,136
147878549,1,0,1
147683323,2,2,4
146654412,1,1,151
21444488,15,9,5
60953973,2,0,1
142036540,2,1,4
147186242,2,2,5
125827667,1,0,1
97516260,4,2,7
147854535,1,1,43
145548946,4,4,4
147661492,1,1,5
147235316,1,0,1
147380902,3,0,1
142833668,9,2,3
147987583,1,0,1
147125441,2,2,2
147801350,2,2,2
147682304,2,1,2
99333619,2,0,1
148029478,1,1,4
27451406,5,3,2
147689668,1,1,6
140167281,2,1,2
147649691,1,1,12
148006928,1,1,5
111297080,9,1,2
147977693,1,0,1
147778927,1,1,2
147649589,1,0,1
147174703,1,0,1
147709248,1,1,5
147518975,1,0,1
146393814,1,0,1
117900371,1,1,3
147954312,1,1,8
147650623,1,0,1
147405112,1,0,1
147737545,1,1,6
147982721,1,0,1
142036465,2,0,1
146985241,2,2,6
147961209,2,1,2
147781063,1,1,2
146057476,1,1,4
112607994,4,4,4
147813575,1,0,1
147854310,1,1,4
140111730,1,1,4
147800126,1,1,8
143156326,1,1,5
31149666,1,0,1
54465748,4,3,2
147990424,3,3,3
146172214,1,0,1
148044447,2,1,2
147962382,1,1,2
51755947,1,1,3
147990754,1,1,3
146895756,1,0,1
143119663,1,0,1
142066251,1,1,4
145756218,8,5,2
147636482,1,1,5
140921546,1,1,36
147768710,4,0,1
141225172,3,2,3
147969353,1,1,2
133509794,3,1,11
147937397,1,1,4
92701746,2,0,1
146416403,1,1,9
144610292,1,1,6
147699680,1,0,1
144754573,1,0,1
96252572,2,0,1
141762742,3,0,1
129926621,1,1,3
32327470,2,1,3
147806511,1,0,1
147610518,5,2,3
78998700,1,1,10
137324655,1,0,1
82556308,1,0,1
147625139,1,1,2
144290823,1,0,1
134719844,1,0,1
147881809,1,0,1
52994094,1,0,1
113379651,3,1,2
12817557,1,0,1
124864116,3,1,4
89562438,1,0,1
147968160,1,1,8
147243772,1,0,1
148004833,2,0,1
132787964,4,3,3
147741208,4,0,1
147850364,2,2,3
147882962,1,0,1
125218048,1,0,1
146560366,1,1,2
132255910,1,1,2
28768108,2,0,1
135535940,2,0,1
147780459,1,1,2
148024788,1,0,1
126590627,1,1,3
147763248,2,1,3
147809193,1,1,5
147841388,2,0,1
148036132,1,1,2
143638300,8,0,1
128973627,1,0,1
16784782,2,0,1
67601702,1,1,2
139412004,3,0,1
147026876,1,1,7
143363017,3,1,4
147749173,1,1,2
39699709,3,2,2
142832324,1,0,1
147974361,1,1,8
147758452,8,5,3
147662931,1,0,1
147835533,1,1,4
139406886,1,1,2
147810722,1,1,2
99588872,11,0,1
147768778,2,2,14
147995034,1,1,2
147971573,1,1,2
147808862,1,0,1
147924948,1,0,1
147686787,1,1,4
147947607,2,1,4
123127162,1,1,3
147865684,1,0,1
5033780,1,0,1
112166785,3,2,5
147875522,1,1,5
67984148,1,0,1
147434639,1,0,1
148048230,1,0,1
147612830,1,0,1
142373023,2,1,2
147848047,1,0,1
147847296,1,1,8
147840130,1,1,2
147624446,1,0,1
137456266,1,1,65
147835059,1,1,8
142735304,2,0,1
146646767,1,0,1
77038595,2,0,1
118482776,1,0,1
146824806,1,1,2
147677233,1,1,6
128842549,1,0,1
143949258,2,0,1
147512014,1,0,1
133220691,2,0,1
147712712,1,0,1
147650032,2,0,1
147234299,1,1,2
147624659,1,1,9
146527023,2,2,9
147640388,1,1,9
147912277,2,0,1
143098534,5,4,4
147712514,1,0,1
147721885,4,0,1
147778813,2,2,4
142524291,2,0,1
147842240,2,2,3
145478832,1,1,3
145867399,1,1,10
147941404,1,0,1
147662098,1,1,8
147140945,1,0,1
115756019,3,0,1
147812811,1,0,1
142823820,4,1,4
105737677,1,1,6
143343246,1,0,1
147745006,2,0,1
143035098,3,0,1
147031874,3,0,1
117346165,3,0,1
120988932,1,0,1
145946145,3,0,1
147919764,2,0,1
147747762,1,0,1
148039268,1,1,3
128293360,2,1,3
129214406,6,4,2
130387962,2,2,2
140241500,4,1,3
148017378,1,1,2
147842821,1,1,41
147815049,1,1,5
42571500,1,0,1
148014634,1,0,1
141266572,1,1,3
147842379,4,4,15
69619176,1,1,3
147048742,1,1,3
147736212,1,1,3
148012211,4,1,2
142973657,2,0,1
147801502,1,0,1
126936858,3,2,2
142279781,3,2,2
135201515,1,0,1
136429950,1,0,1
131093780,1,1,6
147685335,1,0,1
147704838,1,0,1
147818444,1,0,1
10796640,3,2,4
147868349,1,1,2
147541858,8,1,2
147750712,1,1,4
141571496,1,1,3
147788806,1,0,1
147970581,1,1,2
146700111,2,1,2
147886000,1,1,5
121629759,1,1,3
140083315,2,2,6
146805730,2,2,13
117874035,1,1,2
144927141,1,1,2
129954370,1,1,3
147669688,1,0,1
147992951,1,0,1
114221888,2,0,1
145923562,1,1,20
142058036,3,0,1
147776062,1,0,1
133902258,3,3,5
147878665,1,0,1
139668323,2,0,1
31863993,9,0,1
148047724,1,0,1
147693968,1,1,8
147688986,2,0,1
122067514,3,0,1
147415394,2,2,3
147579414,2,0,1
146651195,2,2,3
147890874,1,0,1
95189027,1,0,1
147837414,2,0,1
146332181,7,2,4
112353077,1,0,1
138112455,1,1,10
147980465,1,1,2
147995005,1,1,56
142829603,5,5,10
134233368,1,0,1
120644533,2,1,2
142796041,1,0,1
147838298,1,1,2
144273918,1,1,9
88093363,18,17,15
147888767,1,1,6
122748742,2,2,4
144540430,2,1,2
147705614,1,0,1
65331483,1,1,3
147776733,1,1,2
147685544,1,1,7
144588640,1,0,1
147732889,1,0,1
141348241,2,0,1
147788642,1,1,43
146994717,1,1,3
131531336,2,1,2
147695007,1,0,1
140502753,1,1,3
147797089,1,0,1
146821142,2,2,2
99795543,3,0,1
124453018,1,0,1
145853283,2,2,3
147783270,1,1,2
147397120,1,0,1
148022657,1,0,1
146729463,2,0,1
147811926,1,1,3
147905729,1,0,1
147901553,1,1,13
146262784,1,0,1
147818460,1,0,1
101027726,4,3,3
147711959,1,1,3
147710942,1,0,1
144880193,2,2,13
117929979,3,2,3
147639861,2,0,1
147776673,1,1,2
96408900,2,2,2
119636387,4,0,1
147985234,1,0,1
133191374,1,1,2
147628751,1,1,276
146144204,3,1,2
144929382,1,1,5
133965004,1,1,4
147733873,1,0,1
85564257,2,0,1
147752659,1,1,3
147663752,1,0,1
142029179,2,2,8
114109579,1,1,2
133923329,1,1,2
147636022,1,1,7
143999318,1,0,1
147837057,1,1,3
147800476,1,0,1
146687591,1,1,3
147784330,1,0,1
147792247,1,0,1
147714095,1,0,1
147845723,1,1,4
132972294,1,1,56
143315206,2,2,3
11553260,1,0,1
147816385,1,1,5
124294240,5,2,2
147657995,1,0,1
122843893,2,2,3
143965311,2,0,1
146633259,1,1,2
147451651,4,3,9
147785159,1,0,1
148008138,1,1,3
107908070,1,0,1
147680801,1,0,1
147670973,1,1,2
69370282,1,0,1
147984056,1,1,2
147707130,1,1,2
148010065,1,1,20
136735884,1,0,1
100302636,3,2,6
147790320,3,3,10
148000228,4,2,2
147379172,1,0,1
140713841,2,0,1
112494057,1,1,2
147814086,2,0,1
147703566,1,1,4
147764652,1,0,1
109833002,4,3,6
49633599,1,1,2
140007908,1,0,1
147742193,1,1,10
133419971,4,3,4
148003037,1,1,2
147724909,1,1,3
135349933,4,0,1
147919155,1,1,10
96003524,1,0,1
125946816,1,0,1
126556079,4,4,10
129732114,3,0,1
147694339,1,1,4
123523389,5,4,4
128151839,1,0,1
142008186,2,1,2
113473465,1,1,3
14281193,1,1,5
123092645,5,0,1
82438217,1,1,3
147969855,1,0,1
147686452,1,0,1
59738060,2,0,1
147800480,2,2,2
147999060,1,0,1
147983869,1,0,1
131756923,1,1,2
147881344,1,1,2
58060865,2,2,2
146096306,2,1,2
73297063,1,1,2
147814002,1,1,3
147880549,1,0,1
147798575,1,1,2
141746298,1,1,2
148015358,1,1,15
144479742,1,0,1
147770002,2,2,5
147783808,1,1,14
147693541,1,0,1
146141178,2,2,3
147036295,1,1,2
110211683,2,1,7
147736350,1,0,1
140826785,2,0,1
147864596,1,1,7
136323437,2,0,1
137464132,4,0,1
146199017,2,1,3
39607753,2,0,1
147839166,1,1,2
98601067,2,1,2
147666704,1,0,1
147796981,1,0,1
136175892,1,1,3
67098774,2,1,2
148004409,1,1,7
146192241,2,2,2
146701964,1,0,1
148000607,1,1,3
147868203,1,0,1
111666283,2,1,3
146054547,1,0,1
144701996,3,3,5
147159455,5,1,2
117715263,2,0,1
135157521,1,1,2
147071775,3,1,2
147842489,1,1,5
147936903,1,0,1
147412328,2,0,1
142020592,1,1,4
143487723,2,2,5
147799590,2,2,7
136638492,1,0,1
112960916,1,0,1
147839911,1,1,6
122376751,2,0,1
128788972,1,1,10
147505086,1,1,2
145605856,3,2,2
147738642,1,0,1
147691499,1,1,3
147980598,1,1,6
148041218,1,1,2
147748848,1,1,10
147880295,1,1,2
147706864,1,1,12
146974496,2,0,1
112572270,5,3,5
147689622,1,1,5
116896864,1,0,1
122062194,1,0,1
124947945,1,0,1
148038918,2,1,5
147412325,2,2,3
142560431,1,0,1
147705653,1,1,5
148002685,2,0,1
147853021,1,1,3
145999727,1,1,2
141338982,5,0,1
147060979,3,3,7
147677938,1,1,2
147740988,1,1,2
146036016,1,1,3
147920899,2,0,1
147874700,1,0,1
144095610,3,0,1
147959584,1,0,1
146161363,1,1,6
147942010,1,1,10
133427384,2,1,5
147660176,1,0,1
138340565,3,3,11
147889829,4,3,4
90148958,1,0,1
147669419,4,3,3
147766499,1,0,1
146414928,1,0,1
143730814,2,1,2
147989068,1,1,2
147980816,1,0,1
122871831,2,1,2
147816885,1,1,2
148014869,1,1,4
141366507,1,1,3
107357481,1,0,1
123856828,7,0,1
148014184,1,1,3
99198271,1,0,1
147953529,1,1,7
145795962,1,1,2
147848603,1,0,1
97798530,1,0,1
147659588,1,0,1
141852544,3,3,3
143595388,1,0,1
147641514,1,1,6
144913938,3,1,2
133941714,2,1,7
147857211,2,1,3
147776932,1,0,1
143851096,1,1,2
147861340,1,0,1
147580474,4,0,1
145562178,1,0,1
143749380,1,0,1
147846438,4,3,15
147868092,2,2,69
147820749,2,2,62
147989616,1,0,1
147591341,2,2,6
145466453,1,1,2
147675750,1,1,10
147891093,1,0,1
147853939,1,1,2
147808752,1,0,1
128781749,1,0,1
147824633,2,1,10
145942312,1,1,3
146778643,1,1,2
147788668,2,0,1
142185079,2,2,8
145861383,1,0,1
143924293,1,0,1
147707483,1,0,1
122612672,1,0,1
145908441,1,1,3
114498138,2,0,1
147650743,1,1,14
136356555,1,1,4
147264706,1,1,10
147234680,1,1,4
111794384,1,1,4
146235324,1,0,1
111989294,4,2,2
123990296,2,2,7
144757955,1,1,2
147626154,1,0,1
147927967,1,1,3
147658184,1,1,6
142726368,1,0,1
147800997,1,0,1
98300515,4,4,12
147759634,1,0,1
147721477,1,0,1
147738895,1,1,2
148032803,1,1,5
147966013,1,1,81
142415356,1,0,1
107630383,1,0,1
148035384,1,0,1
122604968,3,0,1
147880267,2,2,98
148033465,1,0,1
147950658,1,0,1
85424210,1,0,1
147860018,1,1,3
130655372,1,0,1
147734687,2,2,10
147944988,1,0,1
147690952,1,0,1
122983551,1,0,1
133918149,1,0,1
147704320,1,0,1
