__source_pk,dt,id,gtype,set01,set02,set03,set04,set05,set06,set07,set08,set09,set10,set11,set12,set13,set14,status,sort,source_db,source_table,ods_table_name,sync_time
26c2cea56d0bc574a2215095b727b56e,2026-07-23,99103,103,"1,100","1,100","1,50","1,40","1,20","1,10","1,10","1,3",,,,,,,0,56,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
289dff07669d7a23de0ef88d2f7129e7,2026-07-23,234,108,"30000,3000000","30000,3000000","30000,1000000","30000,300000",,,,,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
37693cfc748049e45d87b8c7d8b9aacd,2026-07-23,23,102,"200,20000","200,20000","200,2500","200,20000","200,20000",,,,,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
38db3aed920cf82ab059bfccbd02be6a,2026-07-23,246,110,"500,50000","500,50000","500,50000","500,5000","500,50000","500,5000","500,5000","500,5000","500,2500","500,1500","500,1500","500,1500","500,1000","500,500",1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3a15c7d0bbe60300a39f76f8a5ba6896,2026-07-23,1121,108,"3000,300000","3000,300000","3000,100000","3000,30000",,,,,,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3dc4876f3f08201c7c76cb71fa1da439,2026-07-23,513,110,"1,30000","1,30000","1,30000","1,3000","1,3000","1,3000","1,3000","1,3000","1,1500","1,900","1,900","1,900","1,600",,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
40008b9a5380fcacce3976bf7c08af5b,2026-07-23,340,112,"500,50000","500,50000",,,,,,,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
428fca9bc1921c25c5121f9da7815cde,2026-07-23,463,103,"10,50000","10,50000","10,25000","10,10000","10,6250","10,4550","10,2950","10,1450",,,,,,,1,48,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
45645a27c4f1adc8a7a835976064a86d,2026-07-23,626,103,"3000000,300000000","3000000,300000000","3000000,150000000","3000000,60000000","3000000,37500000","3000000,27500000","3000000,18000000","3000000,9000000",,,,,,,1,41,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
48aedb8880cab8c45637abc7493ecddd,2026-07-23,288,105,"1100,110000","1100,110000","1100,22000",,,,,,,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
55a7cf9c71f1c9c495413f934dd1a158,2026-07-23,492,110,"5,2000","5,2000","5,2000","5,200","5,200","5,200","5,200","5,200","5,100","5,60","5,60","5,60","5,40",,1,6,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
58ae749f25eded36f486bc85feb3f0ab,2026-07-23,561,103,"1,15000","1,15000","1,7500","1,3000","1,1875","1,1375","1,900","1,450",,,,,,,1,52,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
58d4d1e7b1e97b258c9ed0b37e02d087,2026-07-23,615,107,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
598b3e71ec378bd83e0a727608b5db01,2026-07-23,476,104,"5,1000","5,1000","5,500","5,200","5,200","5,150","5,100","5,100","5,100","5,50","5,50","5,20","5,20","5,10",1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5b69b9cb83065d403869739ae7f0995e,2026-07-23,501,101,"1000,3000000","1000,3000000","1000,400000","1000,300000","1000,3000000","1000,750000","1000,300000","1000,600000","1000,300000","1000,100000","0,0","1,30000","0,0",,1,72,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5ea1649a31336092c05438df996a3e59,2026-07-23,537,112,"5,75000","5,75000",,,,,,,,,,,,,1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5fd0b37cd7dbbb00f97ba6ce92bf5add,2026-07-23,114,107,"100,10000","100,10000","100,2500","100,3700","100,10000","100,10000","100,10000",,,,,,,,1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6974ce5ac660610b44d9b9fed0ff9548,2026-07-23,103,105,"10000,1000000","10000,1000000","10000,200000",,,,,,,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6da9003b743b65f4c0ccd295cc484e57,2026-07-23,230,108,"5000,200000","5000,200000","5000,66666","5000,20000",,,,,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6ecbdd6ec859d284dc13885a37ce8d81,2026-07-23,426,107,"100,20000","100,20000","100,5000","100,7500","100,20000","100,20000","100,20000",,,,,,,,1,35,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
757b505cfd34c64c85ca5b5690ee5293,2026-07-23,201,102,"10,3000","10,3000","10,400","10,3000","10,3000",,,,,,,,,,1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7cbbc409ec990f19c78c75bd1e06f215,2026-07-23,70,101,"5000000,200000000","5000000,200000000","5000000,25000000","5000000,19000000","5000000,200000000","5000000,50000000","5000000,19000000","5000000,40000000","5000000,19000000","5000000,6666666","0,0","1,2000000","0,0","500000,19000000",1,58,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7eacb532570ff6858afd2723755ff790,2026-07-23,419,105,"100,30000","100,30000","100,6000",,,,,,,,,,,,1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7f1de29e6da19d22b51c68001e7e0e54,2026-07-23,135,110,"30,3000","30,3000","30,3000","30,300","30,300","30,300","30,300","30,300","30,150","30,90","30,90","30,90","30,60","30,30",1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
82161242827b703e6acf9c726942a1e4,2026-07-23,175,110,"200,20000","200,20000","200,20000","200,2000","200,20000","200,2000","200,2000","200,2000","200,1000","200,600","200,600","200,600","200,400","200,200",1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
82aa4b0af34c2313a562076992e50aa3,2026-07-23,162,101,"200,10000","200,10000","200,1250","200,950","200,10000","200,2500","200,950","200,2000","200,950","200,333","0,0","1,100","0,0","20,950",1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9b698eb3105bd82528f23d0c92dedfc0,2026-07-23,643,104,"10,20000","10,20000","10,10000","10,4000","10,3400","10,2500","10,1700","10,1500","10,1200","10,900","10,750","10,400","10,400","10,200",1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9c838d2e45b2ad1094d42f4ef36764f6,2026-07-23,291,105,"70,7000","70,7000","70,1500",,,,,,,,,,,,1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9cc138f8dc04cbf16240daa92d8d50e2,2026-07-23,630,107,"3000000,300000000","3000000,300000000","3000000,100000000","3000000,150000000","3000000,300000000","3000000,300000000","3000000,300000000",,,,,,,,1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9dcb88e0137649590b755372b040afad,2026-07-23,188,105,"1000,30000","1000,30000","1000,6000",,,,,,,,,,,,1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a2557a7b2e94197ff767970b67041697,2026-07-23,189,106,"1000,30000","1000,30000","1000,3750","1000,3000","1000,1500",,,,,,,,,,1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a49e9411d64ff53eccfdd09ad10a15b3,2026-07-23,434,110,"100,20000","100,20000","100,20000","100,2000","100,2000","100,2000","100,2000","100,2000","100,1000","100,600","100,600","100,600","100,400",,1,34,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a733fa9b25f33689e2adbe72199f0e62,2026-07-23,623,112,"0,0","0,0",,,,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a760880003e7ddedfef56acb3b09697f,2026-07-23,511,103,"1000,3000000","1000,3000000","1000,1500000","1000,600000","1000,400000","1000,300000","1000,200000","1000,100000",,,,,,,1,54,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a8c88a0055f636e4a163a5e3d16adab7,2026-07-23,308,107,"700000,70000000","700000,70000000","700000,17500000","700000,25000000","700000,70000000","700000,70000000","700000,70000000",,,,,,,,1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a96b65a721e561e1e3de768ac819ffbb,2026-07-23,409,102,"200,100000","200,100000","200,12500","200,100000","200,100000",,,,,,,,,,1,58,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
aab3238922bcc25a6f606eb525ffdc56,2026-07-23,14,104,"10,1000","10,1000","10,500","10,200","10,200","10,150","10,100","10,100","10,100","10,50","10,50","10,20","10,20","10,10",1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ab817c9349cf9c4f6877e1894a1faa00,2026-07-23,467,107,"10,50000","10,50000","10,12500","10,18500","10,50000","10,50000","10,50000",,,,,,,,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
abd815286ba1007abfbb8415b83ae2cf,2026-07-23,632,110,"3000000,300000000","3000000,300000000","3000000,300000000","3000000,30000000","3000000,30000000","3000000,30000000","3000000,30000000","3000000,30000000","3000000,15000000","3000000,9000000","3000000,9000000","3000000,9000000","3000000,6000000",,1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ac1dd209cbcc5e5d1c6e28598e8cbbe8,2026-07-23,238,108,"500000,50000000","500000,50000000","500000,1666666","500000,5000000",,,,,,,,,,,1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ad59566544352f19adce87108468deb4,2026-07-23,99112,112,"1,100","1,100",,,,,,,,,,,,,0,34,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b1d10e7bafa4421218a51b1e1f1b0ba2,2026-07-23,209,111,"100,10000","100,10000","100,5000","100,750","100,600","50,50","50,50",,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b2f627fff19fda463cb386442eac2b3d,2026-07-23,601,101,"500,10000","500,10000","500,1250","500,950","500,10000","500,2500","500,950","500,2000","500,950","500,500","0,0","1,100","0,0",,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b7bb35b9c6ca2aee2df08cf09d7016c2,2026-07-23,631,108,"3000000,300000000","3000000,300000000","3000000,100000000","3000000,30000000",,,,,,,,,,,1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b83aac23b9528732c23cc7352950e880,2026-07-23,327,111,"700,70000","700,70000","700,35000","700,10000","700,8750","700,700","700,700",,,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
bac9162b47c56fc8a4d2a519803d51b3,2026-07-23,364,102,"100,300000","100,300000","100,5000","100,300000","100,300000",,,,,,,,,,1,54,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
bbf94b34eb32268ada57a3be5062fe7d,2026-07-23,403,101,"100,30000","100,30000","100,3750","100,2750","100,30000","100,7500","100,2750","100,6000","100,2750","100,1000","0,0","1,300","0,0",,1,63,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c20ad4d76fe97759aa27a0c99bff6710,2026-07-23,12,103,"50,5000","50,5000","50,2500","50,1000","50,650","50,500","50,300","50,150",,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c399862d3b9d6b76c8436e924a68c45b,2026-07-23,534,106,"1,2500","1,2500","1,350","1,200","1,100",,,,,,,,,,1,45,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c410003ef13d451727aeff9082c29a5c,2026-07-23,490,107,"5,2000","5,2000","5,500","5,750","5,2000","5,2000","5,2000",,,,,,,,1,6,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c45147dee729311ef5b5c3003946c48f,2026-07-23,116,106,"10000,1000000","10000,1000000","10000,125000","10000,62500","10000,500000",,,,,,,,,,1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c81e728d9d4c2f636f067f89cc14862c,2026-07-23,2,101,"30,3000","30,3000","30,400","30,300","30,3000","30,750","30,300","30,600","30,300","30,100","0,0","1,30","0,0","5,300",1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c8ffe9a587b126f152ed3d89a146b445,2026-07-23,124,101,"1,100","1,100","1,20","1,10","1,100","1,25","1,10","1,20","1,10","1,3","0,0","1,1","0,0","1,10",1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cbcb58ac2e496207586df2854b17995f,2026-07-23,565,110,"1,2500","1,2500","1,450","1,250","1,420","1,250","1,310","1,210","1,180","1,140","1,100","1,100","1,50",,1,46,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cdc0d6e63aa8e41c89689f54970bb35f,2026-07-23,619,128,"0,0","0,0",,,,,,,,,,,,,1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cf004fdc76fa1a4f25f62e0eb5261ca3,2026-07-23,368,106,"100,300000","100,300000","100,5000","100,2000","100,2000",,,,,,,,,,1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cfee398643cbc3dc5eefc89334cacdc1,2026-07-23,478,106,"5,1000","5,1000","5,125","5,100","5,50",,,,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d09bf41544a3365a46c9077ebb5e35c3,2026-07-23,75,102,"50000,5000000","50000,5000000","50000,650000","50000,5000000","50000,5000000",,,,,,,,,,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d18f655c3fce66ca401d5f38b48c89af,2026-07-23,479,107,"5,1000","5,1000","5,250","5,350","5,1000","5,1000","5,1000",,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d2ddea18f00665ce8623e36bd4e3c7c5,2026-07-23,73,102,"10000,1000000","10000,1000000","10000,150000","10000,1000000","10000,1000000",,,,,,,,,,1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d61e4bbd6393c9111e6526ea173a7c8b,2026-07-23,449,111,"200,100000","200,100000","200,50000","200,14000","200,12500","200,1000","200,800",,,,,,,,1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
da4fb5c6e93e74d3df8527599fa62642,2026-07-23,120,107,"10000,1000000","10000,1000000","10000,2500000","10000,3500000","10000,1000000","10000,1000000","10000,1000000",,,,,,,,1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
db8e1af0cb3aca1ae2d0018624204529,2026-07-23,276,103,"700000,70000000","700000,70000000","700000,35000000","700000,14000000","700000,9000000","700000,6500000","700000,4200000","700000,2000000",,,,,,,1,39,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e369853df766fa44e1ed0ff613f563bd,2026-07-23,34,102,"1000,100000","1000,100000","1000,12500","1000,100000","1000,100000",,,,,,,,,,1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eb6fdc36b281b7d5eabf33396c2683a2,2026-07-23,618,111,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ed265bc903a5a097f61d3ec064d96d2e,2026-07-23,546,103,"2,50000","2,50000","2,25000","2,10000","2,6250","2,4550","2,2950","2,1450",,,,,,,1,51,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f0935e4cd5920aa6c7c996a5ee53a70f,2026-07-23,106,105,"100000,10000000","100000,10000000","100000,2000000",,,,,,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f4be00279ee2e0a53eafdaa94a151e2c,2026-07-23,528,104,"5,75000","5,75000","5,37500","5,15000","5,12500","5,9400","5,6250","5,5400","5,4250","5,3100","5,2500","5,1500","5,1250","5,500",1,55,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f73b76ce8949fe29bf2a537cfa420e8f,2026-07-23,392,104,"5,5000","5,5000","5,2500","5,1000","5,1000","5,700","5,500","5,400","5,300","5,250","5,300","5,100","5,100","5,40",1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f76a89f0cb91bc419542ce9fa43902dc,2026-07-23,612,103,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f7e6c85504ce6e82442c770f7c8606f0,2026-07-23,173,106,"200,20000","200,20000","200,2500","200,1250","200,1000",,,,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fb7b9ffa5462084c5f4e7e85a093e6d7,2026-07-23,357,108,"20,50000","20,50000","20,20000","20,5000",,,,,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fde9264cf376fffe2ee4ddf4a988880d,2026-07-23,577,112,"1000,3000000","1000,3000000",,,,,,,,,,,,,1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ffd52f3c7e12435a724a8f30fddadd9c,2026-07-23,373,112,"100,300000","100,300000",,,,,,,,,,,,,1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
013d407166ec4fa56eb1e1f8cbe183b9,2026-07-23,138,110,"1000,100000","1000,100000","1000,100000","1000,100000","1000,10000","1000,10000","1000,10000","1000,10000","1000,5000","1000,3000","1000,3000","1000,3000","1000,2000","1000,1000",1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0c74b7f78409a4022a2c4c5a5ca3ee19,2026-07-23,369,107,"100,300000","100,300000","100,5000","100,5000","100,300000","100,300000","100,300000",,,,,,,,1,34,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0e65972dce68dad4d52d063967f0a705,2026-07-23,198,107,"10,100000","10,100000","10,25000","10,37000","10,100000","10,100000","10,100000",,,,,,,,1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1068c6e4c8051cfd4e9ea8072e3189e2,2026-07-23,410,103,"100,20000","100,20000","100,10000","100,4000","100,2500","100,1900","100,1200","100,600",,,,,,,1,44,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1679091c5a880faf6fb5e6087eb1b2dc,2026-07-23,6,102,"30,3000","30,3000","30,400","30,3000","30,3000",,,,,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
17e62166fc8586dfa4d1bc0e1742c08b,2026-07-23,43,103,"2000,200000","2000,200000","2000,100000","2000,40000","2000,25000","2000,19000","2000,12000","2000,6000",,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
18c1db06e9fd090e341b17a9cd87bb84,2026-07-23,99113,113,"1,100","1,100","1,20","1,2",,,,,,,,,,,0,35,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
19ca14e7ea6328a42e0eb13d585e4c22,2026-07-23,36,101,"5000,200000","5000,200000","5000,25000","5000,19000","5000,200000","5000,50000","5000,19000","5000,40000","5000,19000","5000,6666","0,0","1,2000","0,0","500,19000",1,41,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1be3bc32e6564055d5ca3e5a354acbef,2026-07-23,494,113,"5,2000","5,2000","5,400","5,40",,,,,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
202cb962ac59075b964b07152d234b70,2026-07-23,123,107,"100000,10000000","100000,10000000","100000,2500000","100000,3500000","100000,10000000","100000,10000000","100000,10000000",,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
20f07591c6fcb220ffe637cda29bb3f6,2026-07-23,277,103,"1100,110000","1100,110000","1100,55000","1100,22000","1100,15000","1100,10000","1100,10000","1100,5000",,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
26dd0dbc6e3f4c8043749885523d6a25,2026-07-23,633,128,"3000000,300000000","3000000,300000000",,,,,,,,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
274ad4786c3abca69fa097b85867d9a4,2026-07-23,204,105,"10,3000","10,3000","10,600",,,,,,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
298f95e1bf9136124592c8d4825a06fc,2026-07-23,532,107,"5,75000","5,75000","5,18750","5,26250","5,75000","5,75000","5,75000",,,,,,,,1,42,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2cfd4560539f887a5e420412b370b361,2026-07-23,1123,111,"3000,300000","3000,300000","3000,150000","3000,45000","3000,37500","3000,3000","3000,3000",,,,,,,,1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2f2b265625d76a6704b08093c652fd79,2026-07-23,334,112,"50,5000","50,5000",,,,,,,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3493894fa4ea036cfc6433c3e2ee63b0,2026-07-23,591,128,"10000,1000000","10000,1000000",,,,,,,,,,,,,1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3636638817772e42b59d74cff571fbb3,2026-07-23,169,104,"200,10000","200,10000","200,5000","200,2000","200,2000","200,1250","200,850","200,750","200,600","200,450","200,350","200,200","200,200","100,100",1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
36660e59856b4de58a219bcf4e27eba3,2026-07-23,262,101,"1400,140000","1400,140000","1400,20000","1400,15000","1400,140000","1400,35000","1400,15000","1400,28000","1400,15000","140,4666","0,0","1,1400","0,0","150,15000",1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
39059724f73a9969845dfe4146c5660e,2026-07-23,270,102,"700000,70000000","700000,70000000","700000,9000000","700000,70000000","700000,70000000",,,,,,,,,,1,46,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3ad7c2ebb96fcba7cda0cf54a2e802f5,2026-07-23,343,113,"100,10000","100,10000","100,2000","100,200",,,,,,,,,,,1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
41f1f19176d383480afa65d325c06ed0,2026-07-23,371,110,"100,300000","100,300000","100,5000","100,5000","100,5000","100,5000","100,5000","100,2000","100,2000","100,2000","100,2000","100,2000","100,2000","10,2000",1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
42e7aaa88b48137a16a1acd04ed91125,2026-07-23,415,104,"100,30000","100,30000","100,15000","100,6000","100,5000","100,3750","100,2500","100,2150","100,1700","100,1250","100,1000","100,600","100,500","100,200",1,50,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
4734ba6f3de83d861c3176a6273cac6d,2026-07-23,273,102,"3400,340000","3400,340000","3400,45000","3400,340000","3400,340000",,,,,,,,,,1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
49ae49a23f67c759bf4fc791ba842aa2,2026-07-23,453,108,"20,30000","20,30000","20,11500","20,2500",,,,,,,,,,,1,44,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
4c27cea8526af8cfee3be5e183ac9605,2026-07-23,638,107,"20,2000","20,2000","20,500","20,750","20,2000","20,2000","20,2000",,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
4c56ff4ce4aaf9573aa5dff913df997a,2026-07-23,121,107,"30000,3000000","30000,3000000","30000,750000","30000,1000000","30000,3000000","30000,3000000","30000,3000000",,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
4ffce04d92a4d6cb21c1494cdfcd6dc1,2026-07-23,640,101,"20,2000","20,2000","20,280","20,200","20,2000","20,500","20,200","20,400","20,200","20,66","0,0","20,20","0,0",,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5f93f983524def3dca464469d2cf9f3e,2026-07-23,110,106,"100,10000","100,10000","100,1250","100,1000","100,500",,,,,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
63dc7ed1010d3c3b8269faf0ba7491d4,2026-07-23,217,111,"10,1000","10,1000","10,500","10,75","10,60","5,5","5,5",,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
65658fde58ab3c2b6e5132a39fae7cb9,2026-07-23,536,111,"5,75000","5,75000","5,37500","5,5700","5,4500","5,375","5,375",,,,,,,,1,35,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
66808e327dc79d135ba18e051673d906,2026-07-23,414,104,"100,20000","100,20000","100,10000","100,4000","100,3400","100,2500","100,1700","100,1500","100,1200","100,900","100,750","100,400","100,400","100,400",1,49,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6766aa2750c19aad2fa1b32f36ed4aee,2026-07-23,634,102,"20,2000","20,2000","20,250","20,2000","20,2000",,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
67e103b0761e60683e83c559be18d40c,2026-07-23,641,101,"10,20000","10,20000","10,2500","10,1900","10,20000","10,5000","10,1900","10,4000","10,1900","10,666","0,0","10,200","0,0",,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6a10bbd480e4c5573d8f3af73ae0454b,2026-07-23,635,103,"20,2000","20,2000","20,1000","20,400","20,250","20,190","20,120","20,60",,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6aca97005c68f1206823815f66102863,2026-07-23,598,128,"20,50000","20,50000",,,,,,,,,,,,,1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6c9882bbac1c7093bd25041881277658,2026-07-23,250,112,"1,100","1,100",,,,,,,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6e2713a6efee97bacb63e52c54f0ada0,2026-07-23,557,112,"2,50000","2,50000",,,,,,,,,,,,,1,29,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
705f2172834666788607efbfca35afb3,2026-07-23,227,108,"500,50000","500,50000","500,16666","500,5000",,,,,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7d04bbbe5494ae9d2f5a76aa1c00fa2f,2026-07-23,486,103,"5,2000","5,2000","5,1000","5,400","5,250","5,190","5,120","5,60",,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
